time/total_timesteps,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,train/loss,train/learning_rate,train/explained_variance,train/clip_fraction,train/clip_range,train/entropy_loss,train/n_updates,train/approx_kl,train/policy_gradient_loss,train/value_loss,eval/mean_reward,eval/mean_ep_length
2631680,308.32,63,41619,1285,102.08,1525.1893310546875,0.00025,0.2163146734237671,0.0,0.2,-2.8344689013692914e-06,5136,0.0,5.820766091346741e-10,3062.9883575439453,,
2633728,308.32,63,41620,1286,102.08,1707.680419921875,0.00025,0.27221739292144775,0.0,0.2,-4.051320530606972e-06,5140,0.0,-2.764863893389702e-09,3169.289291381836,,
2635776,310.56,63,41621,1287,102.64,1310.203857421875,0.00025,0.2960742712020874,0.0,0.2,-4.1280694489387315e-06,5144,0.0,-4.2637111619114876e-09,2655.3870697021484,,
2637824,311.2,63,41622,1288,102.8,1305.539306640625,0.00025,0.22430479526519775,0.0,0.2,-3.5826188309329154e-06,5148,0.0,-9.837094694375992e-09,2637.761474609375,,
2639872,311.84,63,41622,1289,102.96,1500.4674072265625,0.00025,0.23001909255981445,0.0,0.2,-3.0214806230333124e-06,5152,0.0,4.94765117764473e-10,2864.608642578125,,
2641920,311.84,63,41623,1290,102.96,1523.9217529296875,0.00025,0.23711836338043213,0.0,0.2,-2.892046694569217e-06,5156,0.0,-2.8230715543031693e-09,3031.4720458984375,,
2643968,311.84,63,41624,1291,102.96,1237.5206298828125,0.00025,0.2556719183921814,0.0,0.2,-4.352009213448582e-06,5160,0.0,4.220055416226387e-10,2813.566848754883,,
2646016,311.52,63,41625,1292,102.88,1266.4952392578125,0.00025,0.2338734269142151,0.0,0.2,-2.1674578221109186e-06,5164,0.0,-2.852175384759903e-09,2606.1820068359375,,
2648064,312.16,63,41625,1293,103.04,1513.088623046875,0.00025,0.2373058795928955,0.0,0.2,-3.977244702468852e-06,5168,0.0,4.452886059880257e-09,3117.8125915527344,,
2650112,314.08,63,41626,1294,103.52,1607.3980712890625,0.00025,0.26338714361190796,0.0,0.2,-4.465913306717084e-06,5172,0.0,-3.1141098588705063e-09,3005.2557983398438,,
2652160,313.12,63,41627,1295,103.28,1152.089111328125,0.00025,0.2501877546310425,0.0,0.2,-2.0855781173167998e-06,5176,0.0,-1.5425030142068863e-09,2457.640090942383,,
2654208,315.04,63,41628,1296,103.76,1348.84375,0.00025,0.19913005828857422,0.0,0.2,-1.6979326176169707e-06,5180,0.0,1.3387762010097504e-09,2858.984420776367,,
2656256,316.96,63,41628,1297,104.24,1390.771484375,0.00025,0.21355032920837402,0.0,0.2,-1.8662153138393478e-06,5184,0.0,-2.1827872842550278e-09,2989.1522216796875,,
2658304,317.28,63,41629,1298,104.32,1674.686279296875,0.00025,0.25968456268310547,0.0,0.2,-4.599142130246037e-06,5188,0.0,-1.280568540096283e-09,3033.257354736328,,
2660352,315.68,63,41630,1299,103.92,1286.571044921875,0.00025,0.25258976221084595,0.0,0.2,-3.8397832184955405e-06,5192,0.0,-5.908077582716942e-09,2799.740478515625,,
2662400,313.44,63,41630,1300,103.36,1342.922119140625,0.00025,0.2524183392524719,0.0,0.2,-3.576323280185534e-06,5196,0.0,-1.7462298274040222e-10,2566.799362182617,,
2664448,309.6,64,41631,1301,102.4,1424.3070068359375,0.00025,0.24061447381973267,0.0,0.2,-4.634481967968895e-06,5200,0.0,-3.521563485264778e-09,2941.1602478027344,,
2666496,311.2,64,41632,1302,102.8,1291.400390625,0.00025,0.2526847720146179,0.0,0.2,-5.450205406987152e-06,5204,0.0,6.461050361394882e-09,2769.8521270751953,,
2668544,311.52,64,41633,1303,102.88,1356.053955078125,0.00025,0.2400137186050415,0.0,0.2,-2.735625301397704e-06,5208,0.0,5.820766091346741e-10,2807.331832885742,,
2670592,312.8,64,41633,1304,103.2,1362.891845703125,0.00025,0.24168604612350464,0.0,0.2,-3.0040280307730427e-06,5212,0.0,8.731149137020111e-10,2912.793167114258,,
2672640,316.32,64,41634,1305,104.08,1400.34521484375,0.00025,0.2066900134086609,0.0,0.2,-1.6974525607338364e-06,5216,0.0,2.9103830456733704e-09,2785.7762756347656,,
2674688,317.6,64,41635,1306,104.4,1449.4560546875,0.00025,0.2102089524269104,0.0,0.2,-1.7096183242415464e-06,5220,0.0,0.0,3085.060836791992,,
2676736,316.64,64,41636,1307,104.16,1590.731689453125,0.00025,0.2216813564300537,0.0,0.2,-1.3017941213888662e-06,5224,0.0,-3.754394128918648e-09,2989.4037322998047,,
2678784,315.68,64,41636,1308,103.92,1683.3531494140625,0.00025,0.24693208932876587,0.0,0.2,-2.6220962254797087e-06,5228,0.0,-4.307366907596588e-09,3410.2394409179688,,
2680832,311.84,64,41637,1309,102.96,1374.703125,0.00025,0.23786026239395142,0.0,0.2,-1.2330652943148834e-06,5232,0.0,-1.8335413187742233e-09,2605.8320922851562,,
2682880,308.32,64,41638,1310,102.08,1742.97216796875,0.00025,0.23476481437683105,0.0,0.2,-1.7720301315193865e-06,5236,0.0,1.1641532182693481e-10,3310.930953979492,,
2684928,308.64,61,43590,1311,102.16,1550.9945068359375,0.00025,0.2760322093963623,0.0,0.2,-2.6377712529779274e-06,5240,0.0,6.402842700481415e-10,3281.917678833008,,
2686976,307.68,61,43631,1312,101.92,1442.311279296875,0.00025,0.2786787152290344,0.0,0.2,-1.8761241307174714e-06,5244,0.0,-1.1059455573558807e-09,2871.5513610839844,,
2689024,307.36,61,43632,1313,101.84,1262.5606689453125,0.00025,0.2542850375175476,0.0,0.2,-1.8250347864068317e-06,5248,0.0,-1.4260876923799515e-09,2850.9874725341797,,
2691072,308.96,61,43633,1314,102.24,1605.7891845703125,0.00025,0.22600382566452026,0.0,0.2,-2.0443018300397853e-06,5252,0.0,1.4842953532934189e-09,2891.092483520508,,
2693120,314.08,61,43634,1315,103.52,1114.715087890625,0.00025,0.2568930387496948,0.0,0.2,-2.878190493049715e-06,5256,0.0,-2.5902409106492996e-09,2905.365921020508,,
2695168,313.44,61,43634,1316,103.36,1194.5594482421875,0.00025,0.24941760301589966,0.0,0.2,-2.7626896255128486e-06,5260,0.0,-3.4924596548080444e-10,2817.3703002929688,,
2697216,312.8,61,43635,1317,103.2,1389.5535888671875,0.00025,0.22721534967422485,0.0,0.2,-2.2052199639688297e-06,5264,0.0,-7.8580342233181e-10,3079.3804473876953,,
2699264,313.76,61,43636,1318,103.44,1426.948486328125,0.00025,0.2677975296974182,0.0,0.2,-3.085774395117369e-06,5268,0.0,-1.7462298274040222e-10,2966.7657165527344,,
2700000,,,,,,1671.64208984375,0.00025,0.27102887630462646,0.0,0.2,-5.470539861107682e-06,5272,0.0,-6.402842700481415e-10,3181.6934967041016,308.0,102.0
2701312,312.48,61,43639,1319,103.12,,,,,,,,,,,,
2703360,311.2,61,43639,1320,102.8,1404.5538330078125,0.00025,0.244129478931427,0.0,0.2,-3.3451239858095505e-06,5276,0.0,-2.444721758365631e-09,2569.242218017578,,
2705408,307.68,61,43640,1321,101.92,1258.77587890625,0.00025,0.22341102361679077,0.0,0.2,-1.772245777686976e-06,5280,0.0,-7.566995918750763e-10,2730.767593383789,,
2707456,309.28,62,43641,1322,102.32,1691.771240234375,0.00025,0.24032676219940186,0.0,0.2,-3.6303433290640896e-06,5284,0.0,-8.149072527885437e-10,3269.1846466064453,,
2709504,309.28,62,43641,1323,102.32,1489.625,0.00025,0.28573077917099,0.0,0.2,-3.15256258431873e-06,5288,0.0,1.2514647096395493e-09,2851.9781646728516,,
2711552,309.92,62,43642,1324,102.48,1255.490478515625,0.00025,0.2535138726234436,0.0,0.2,-3.980279316806445e-06,5292,0.0,1.2514647096395493e-09,2845.573455810547,,
2713600,309.92,62,43643,1325,102.48,1167.9302978515625,0.00025,0.2578622102737427,0.0,0.2,-2.643874303487337e-06,5296,0.0,0.0,2518.324981689453,,
2715648,311.2,62,43643,1326,102.8,1302.8367919921875,0.00025,0.21504634618759155,0.0,0.2,-2.590871837071518e-06,5300,0.0,-7.275957614183426e-10,3141.9991912841797,,
2717696,310.56,62,43644,1327,102.64,1464.660888671875,0.00025,0.2834393382072449,0.0,0.2,-3.869221686159108e-06,5304,0.0,-1.4551915228366852e-10,3125.6448974609375,,
2719744,314.08,62,43645,1328,103.52,1186.359130859375,0.00025,0.27378588914871216,0.0,0.2,-2.8530028330919777e-06,5308,0.0,5.093170329928398e-10,2769.3451232910156,,
2721792,314.4,62,43645,1329,103.6,1370.475341796875,0.00025,0.23695939779281616,0.0,0.2,-2.0771683750808734e-06,5312,0.0,1.4551915228366852e-10,2485.3931579589844,,
2723840,312.16,62,43646,1330,103.04,1239.593505859375,0.00025,0.21096265316009521,0.0,0.2,-1.735956232096214e-06,5316,0.0,-9.89530235528946e-10,3018.4019165039062,,
2725888,311.84,62,43647,1331,102.96,1682.95361328125,0.00025,0.26065129041671753,0.0,0.2,-5.4714163297830964e-06,5320,0.0,-1.1961674317717552e-08,3228.198715209961,,
2727936,314.4,62,43647,1332,103.6,1108.23681640625,0.00025,0.25415897369384766,0.0,0.2,-3.6689298639203116e-06,5324,0.0,-1.1932570487260818e-09,2736.230728149414,,
2729984,313.12,62,43648,1333,103.28,1159.8980712890625,0.00025,0.2169651985168457,0.0,0.2,-2.0270625000762266e-06,5328,0.0,1.3387762010097504e-09,2587.8426818847656,,
2732032,312.48,62,43649,1334,103.12,1651.945068359375,0.00025,0.20932704210281372,0.0,0.2,-1.3216901599832909e-06,5332,0.0,-3.7834979593753815e-10,2808.722381591797,,
2734080,312.48,62,43649,1335,103.12,1672.380859375,0.00025,0.22943836450576782,0.0,0.2,-2.451884093090939e-06,5336,0.0,1.3096723705530167e-09,3392.087890625,,
2736128,313.76,62,43650,1336,103.44,1279.964111328125,0.00025,0.23808592557907104,0.0,0.2,-2.1373897425291943e-06,5340,0.0,-2.153683453798294e-09,2692.768798828125,,
2738176,309.92,62,43651,1337,102.48,1353.8702392578125,0.00025,0.25220656394958496,0.0,0.2,-2.9233722287358432e-06,5344,0.0,2.0372681319713593e-10,3022.6670684814453,,
2740224,308.64,62,43651,1338,102.16,1373.875732421875,0.00025,0.2760562300682068,0.0,0.2,-2.495662521084796e-06,5348,0.0,-2.6193447411060333e-09,2854.9773559570312,,
2742272,310.56,62,43652,1339,102.64,1608.211669921875,0.00025,0.23778653144836426,0.0,0.2,-2.2860989474793314e-06,5352,0.0,-9.89530235528946e-10,2975.138946533203,,
2744320,313.44,62,43653,1340,103.36,1378.801025390625,0.00025,0.23773270845413208,0.0,0.2,-1.8966329449199293e-06,5356,0.0,1.4842953532934189e-09,2923.484893798828,,
2746368,308.64,62,43654,1341,102.16,1675.211669921875,0.00025,0.2486754059791565,0.0,0.2,-3.1425073672153303e-06,5360,0.0,2.3865140974521637e-09,3027.756637573242,,
2748416,311.52,62,43654,1342,102.88,1544.5966796875,0.00025,0.2763218879699707,0.0,0.2,-4.133152089025316e-06,5364,0.0,4.94765117764473e-10,2781.709976196289,,
2750464,314.4,63,43655,1343,103.6,1162.2569580078125,0.00025,0.23413658142089844,0.0,0.2,-3.501058067456597e-06,5368,0.0,-1.0477378964424133e-09,2627.140838623047,,
2752512,311.52,63,43656,1344,102.88,1394.48291015625,0.00025,0.20783662796020508,0.0,0.2,-2.5685866447133776e-06,5372,0.0,3.230525180697441e-09,2813.7666778564453,,
2754560,308.64,63,43656,1345,102.16,1576.06298828125,0.00025,0.25764888525009155,0.0,0.2,-8.868263620342987e-06,5376,0.0,-2.2992026060819626e-08,3274.203643798828,,
2756608,310.88,63,43657,1346,102.72,1253.565673828125,0.00025,0.2682674527168274,0.0,0.2,-3.398460648895707e-06,5380,0.0,-8.061761036515236e-09,2475.334930419922,,
2758656,309.6,63,43657,1347,102.4,1529.7857666015625,0.00025,0.23447775840759277,0.0,0.2,-4.46567423750821e-06,5384,0.0,1.2514647096395493e-09,2691.0667419433594,,
2760704,310.56,63,43658,1348,102.64,1703.86962890625,0.00025,0.2296960949897766,0.0,0.2,-3.6359989223910816e-06,5388,0.0,-1.3096723705530167e-09,3006.0196533203125,,
2762752,309.92,63,43659,1349,102.48,1285.260498046875,0.00025,0.2615131735801697,0.0,0.2,-4.038458286004243e-06,5392,0.0,-2.0081643015146255e-09,2937.603561401367,,
2764800,310.24,63,43660,1350,102.56,1422.7713623046875,0.00025,0.26897186040878296,0.0,0.2,-4.9195643896382535e-06,5396,0.0,3.434251993894577e-09,2803.1771087646484,,
2766848,310.56,63,43661,1351,102.64,1260.006591796875,0.00025,0.24386346340179443,0.0,0.2,-3.1445632444615512e-06,5400,0.0,-1.382431946694851e-09,2541.6607513427734,,
2768896,312.8,63,43661,1352,103.2,1601.9515380859375,0.00025,0.23026502132415771,0.0,0.2,-3.870802004257712e-06,5404,0.0,2.6193447411060333e-10,3032.5115509033203,,
2770944,312.8,63,43662,1353,103.2,1333.9534912109375,0.00025,0.24757784605026245,0.0,0.2,-3.3673793069510793e-06,5408,0.0,-3.6088749766349792e-09,2863.8168334960938,,
2772992,314.08,63,43663,1354,103.52,1415.75537109375,0.00025,0.2424038052558899,0.0,0.2,-2.724728538794352e-06,5412,0.0,-1.178705133497715e-09,3042.118621826172,,
2775040,313.76,63,43664,1355,103.44,1404.4794921875,0.00025,0.255933940410614,0.0,0.2,-2.081522040953132e-06,5416,0.0,-9.313225746154785e-10,2802.433883666992,,
2777088,315.68,63,43664,1356,103.92,1373.0318603515625,0.00025,0.232918381690979,0.0,0.2,-1.717780655496881e-06,5420,0.0,-4.598405212163925e-09,2879.5733032226562,,
2779136,315.04,63,43665,1357,103.76,1789.32275390625,0.00025,0.23955059051513672,0.0,0.2,-3.2965422178676818e-06,5424,0.0,-2.735760062932968e-09,2926.857467651367,,
2781184,314.08,63,43666,1358,103.52,1409.345947265625,0.00025,0.22023117542266846,0.0,0.2,-2.7489512319789355e-06,5428,0.0,1.1059455573558807e-09,2865.2295989990234,,
2783232,314.72,63,43666,1359,103.68,1479.321044921875,0.00025,0.23403602838516235,0.0,0.2,-3.76740815966059e-06,5432,0.0,3.1141098588705063e-09,2845.246307373047,,
2785280,318.88,63,43667,1360,104.72,1317.21337890625,0.00025,0.2503604292869568,0.0,0.2,-3.020697704414488e-06,5436,0.0,-1.3969838619232178e-09,2885.283203125,,
2787328,318.88,63,43668,1361,104.72,1193.97314453125,0.00025,0.23873990774154663,0.0,0.2,-1.9433457580930735e-06,5440,0.0,-1.2223608791828156e-09,2715.646774291992,,
2789376,320.16,62,44495,1362,105.04,1348.974365234375,0.00025,0.23028862476348877,0.0,0.2,-2.394994339738332e-06,5444,0.0,1.3096723705530167e-10,2976.8762969970703,,
2791424,320.48,62,45002,1363,105.12,1413.181884765625,0.00025,0.24793779850006104,0.0,0.2,-3.4524428400573015e-06,5448,0.0,2.9103830456733704e-11,2910.658905029297,,
2793472,322.08,62,45003,1364,105.52,1634.406982421875,0.00025,0.23578673601150513,0.0,0.2,-1.5655993692575976e-06,5452,0.0,3.3614924177527428e-09,2879.8721618652344,,
2795520,319.52,62,45077,1365,104.88,1573.8966064453125,0.00025,0.21594715118408203,0.0,0.2,-2.4708369608106295e-06,5456,0.0,-1.6589183360338211e-09,3079.8170776367188,,
2797568,320.8,62,45078,1366,105.2,1306.503173828125,0.00025,0.23981726169586182,0.0,0.2,-1.7628158062166221e-06,5460,0.0,3.259629011154175e-09,2756.193328857422,,
2799616,315.68,62,45079,1367,103.92,1298.1634521484375,0.00025,0.23333412408828735,0.0,0.2,-1.2938745044266398e-06,5464,0.0,-1.4842953532934189e-09,2864.4906158447266,,
2801664,311.84,62,45080,1368,102.96,1718.701171875,0.00025,0.27777260541915894,0.0,0.2,-4.005508603910357e-06,5468,0.0,-1.0186340659856796e-08,3484.6427612304688,,
2803712,308.32,62,45080,1369,102.08,1232.311279296875,0.00025,0.325925350189209,0.0,0.2,-8.403307191429121e-06,5472,0.0,1.1583324521780014e-08,2680.811752319336,,
2805760,308.32,62,45081,1370,102.08,1308.3720703125,0.00025,0.23399639129638672,0.0,0.2,-5.939113833619558e-06,5476,0.0,-2.2759195417165756e-08,2565.6754455566406,,
2807808,307.04,62,45082,1371,101.76,1094.07470703125,0.00025,0.2210131287574768,0.0,0.2,-3.090193246180206e-06,5480,0.0,-4.598405212163925e-09,2548.626907348633,,
2809856,308.32,62,45082,1372,102.08,1698.137939453125,0.00025,0.23787713050842285,0.0,0.2,-4.822879176913375e-06,5484,0.0,3.2887328416109085e-09,3233.958541870117,,
2811904,310.56,62,45083,1373,102.64,1336.55126953125,0.00025,0.26700282096862793,0.0,0.2,-4.201589987928855e-06,5488,0.0,-1.0477378964424133e-09,2782.3436584472656,,
2813952,313.44,62,45084,1374,103.36,1288.622802734375,0.00025,0.23209011554718018,0.0,0.2,-2.4897113561905826e-06,5492,0.0,-1.6298145055770874e-09,2645.431640625,,
2816000,313.44,62,45084,1375,103.36,1510.744873046875,0.00025,0.24425780773162842,0.0,0.2,-3.2697166005846157e-06,5496,0.0,-1.3242242857813835e-09,2993.4290771484375,,
2818048,312.16,62,45085,1376,103.04,1186.0869140625,0.00025,0.2309245467185974,0.0,0.2,-1.6172960428662009e-06,5500,0.0,-2.4156179279088974e-09,2648.2792053222656,,
2820096,312.8,62,45086,1377,103.2,1670.746826171875,0.00025,0.23347127437591553,0.0,0.2,-2.7470011616514967e-06,5504,0.0,3.2014213502407074e-10,3170.055389404297,,
2822144,314.4,62,45087,1378,103.6,1312.143310546875,0.00025,0.2708359956741333,0.0,0.2,-4.408822817936198e-06,5508,0.0,-1.862645149230957e-09,3074.2400817871094,,
2824192,313.44,62,45087,1379,103.36,1299.728759765625,0.00025,0.2620154619216919,0.0,0.2,-2.6995058561851693e-06,5512,0.0,-9.167706593871117e-10,2597.453842163086,,
2826240,312.8,62,45088,1380,103.2,1221.987060546875,0.00025,0.23128092288970947,0.0,0.2,-2.159702702897448e-06,5516,0.0,-7.8580342233181e-10,2621.9322052001953,,
2828288,315.36,62,45089,1381,103.84,1518.09912109375,0.00025,0.20819330215454102,0.0,0.2,-1.7601041903958503e-06,5520,0.0,-2.9103830456733704e-11,3183.2288970947266,,
2830336,316.0,62,45090,1382,104.0,1585.318359375,0.00025,0.26543575525283813,0.0,0.2,-3.4683385834455294e-06,5524,0.0,1.0186340659856796e-09,3301.728073120117,,
2832384,316.32,62,45090,1383,104.08,1278.7705078125,0.00025,0.2503976821899414,0.0,0.2,-2.469015015549303e-06,5528,0.0,1.1641532182693481e-10,2428.076141357422,,
2834432,316.64,62,45091,1384,104.16,1316.49365234375,0.00025,0.2092595100402832,0.0,0.2,-2.310074599165546e-06,5532,0.0,-7.275957614183426e-10,2780.279983520508,,
2836480,319.84,62,45092,1385,104.96,1530.1749267578125,0.00025,0.219354510307312,0.0,0.2,-1.6592259690639821e-06,5536,0.0,4.3655745685100555e-10,2838.9248046875,,
2838528,317.92,62,45092,1386,104.48,1882.989501953125,0.00025,0.27458763122558594,0.0,0.2,-6.992122067117634e-06,5540,0.0,-1.8510036170482635e-08,3515.3771362304688,,
2840576,317.92,62,45093,1387,104.48,1237.5633544921875,0.00025,0.2790414094924927,0.0,0.2,-3.2497046049684286e-06,5544,0.0,-1.7869751900434494e-08,2536.188018798828,,
2842624,317.28,63,45094,1388,104.32,1389.697265625,0.00025,0.24272119998931885,0.0,0.2,-1.8920696049917751e-06,5548,0.0,4.94765117764473e-10,2618.8386993408203,,
2844672,317.92,63,45095,1389,104.48,1293.87451171875,0.00025,0.21291953325271606,0.0,0.2,-1.381120039667394e-06,5552,0.0,1.949956640601158e-09,2742.073944091797,,
2846720,316.0,63,45095,1390,104.0,1519.8798828125,0.00025,0.2281453013420105,0.0,0.2,-2.580784624228727e-06,5556,0.0,-1.5425030142068863e-09,3298.177978515625,,
2848768,316.64,63,45096,1391,104.16,1540.636474609375,0.00025,0.29560065269470215,0.0,0.2,-2.8312554292142522e-06,5560,0.0,3.7834979593753815e-10,2881.0323486328125,,
2850000,,,,,,1294.06494140625,0.00025,0.2608298659324646,0.0,0.2,-2.3174408312343076e-06,5564,0.0,3.4924596548080444e-10,2450.293960571289,314.4,103.6
2850816,315.36,60,46780,1392,103.84,,,,,,,,,,,,
2852864,310.24,60,46781,1393,102.56,1605.9378662109375,0.00025,0.24249517917633057,0.0,0.2,-2.7653794205662052e-06,5568,0.0,5.820766091346741e-11,3085.1370697021484,,
2854912,313.76,61,46782,1394,103.44,1212.9515380859375,0.00025,0.24918127059936523,0.0,0.2,-2.5837323107680277e-06,5572,0.0,-8.731149137020111e-11,2970.1424865722656,,
2856960,315.04,61,46783,1395,103.76,1566.006103515625,0.00025,0.24333763122558594,0.0,0.2,-3.07758308792927e-06,5576,0.0,2.3283064365386963e-10,2944.1087799072266,,
2859008,314.4,61,46783,1396,103.6,1232.597412109375,0.00025,0.23300820589065552,0.0,0.2,-3.1875797361635705e-06,5580,0.0,-4.2782630771398544e-09,2643.110305786133,,
2861056,314.72,61,46784,1397,103.68,1371.868896484375,0.00025,0.21891331672668457,0.0,0.2,-2.1773241272171617e-06,5584,0.0,2.9976945370435715e-09,2863.0952911376953,,
2863104,317.28,61,46785,1398,104.32,1704.029296875,0.00025,0.23319464921951294,0.0,0.2,-2.740301781045673e-06,5588,0.0,9.022187441587448e-10,3214.0340728759766,,
2865152,314.72,61,46786,1399,103.68,1207.42578125,0.00025,0.26052325963974,0.0,0.2,-2.943008446720796e-06,5592,0.0,-8.440110832452774e-10,2783.729522705078,,
2867200,313.12,61,46786,1400,103.28,1290.816162109375,0.00025,0.23709040880203247,0.0,0.2,-2.8071484692304693e-06,5596,0.0,-2.9103830456733704e-10,2797.163360595703,,
2869248,315.68,61,46787,1401,103.92,1386.9195556640625,0.00025,0.23003840446472168,0.0,0.2,-2.2647587698543248e-06,5600,0.0,-2.0372681319713593e-10,2865.4041900634766,,
2871296,315.68,61,46788,1402,103.92,1608.74755859375,0.00025,0.22648561000823975,0.0,0.2,-2.550405071133355e-06,5604,0.0,2.1100277081131935e-09,3071.732940673828,,
2873344,314.08,61,46788,1403,103.52,1345.747314453125,0.00025,0.25068163871765137,0.0,0.2,-2.7740745309756676e-06,5608,0.0,9.89530235528946e-10,2726.130889892578,,
2875392,315.04,61,46789,1404,103.76,1397.635986328125,0.00025,0.21471387147903442,0.0,0.2,-1.8438114182117715e-06,5612,0.0,2.1827872842550278e-10,2873.3841552734375,,
2877440,312.8,61,46790,1405,103.2,1643.015869140625,0.00025,0.25570279359817505,0.0,0.2,-3.94495106093018e-06,5616,0.0,-1.979060471057892e-09,3096.591812133789,,
2879488,311.2,61,46791,1406,102.8,1590.07275390625,0.00025,0.275276780128479,0.0,0.2,-6.333057427809763e-06,5620,0.0,-3.637978807091713e-09,2942.6815643310547,,
2881536,308.64,61,46791,1407,102.16,1256.9407958984375,0.00025,0.24989694356918335,0.0,0.2,-3.651161151196902e-06,5624,0.0,-1.0244548320770264e-08,2525.8253021240234,,
2883584,309.92,61,46792,1408,102.48,1462.587890625,0.00025,0.24374616146087646,0.0,0.2,-3.1145178525093797e-06,5628,0.0,1.0331859812140465e-09,3050.0042266845703,,
