time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/clip_fraction,train/explained_variance,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
11599,105.04,954368,320.16,82,466,0.0,0.22792679071426392,1248.0216064453125,1860,-0.002085694963170681,2.2369204089045525e-07,2889.2379760742188,0.2,0.00025,-2.8230716e-09,,
11599,103.84,956416,315.36,82,467,0.0,0.23305416107177734,1657.1790771484375,1864,-0.002463623241055757,-5.179026629775763e-07,3256.0430603027344,0.2,0.00025,1.6007107e-08,,
11600,103.28,958464,313.12,82,468,0.0,0.2756084203720093,1595.65087890625,1868,-0.0015257889754138887,-1.7698039300739765e-07,3039.0599975585938,0.2,0.00025,2.7532224e-08,,
11601,103.84,960512,315.36,82,469,0.0,0.2171810269355774,1346.820556640625,1872,-0.0014423526445170864,-4.4517219066619873e-07,2912.6375122070312,0.2,0.00025,0.0,,
11601,105.28,962560,321.12,82,470,0.0,0.2359183430671692,1610.431396484375,1876,-0.0016350685837096535,-4.465982783585787e-07,3186.5968627929688,0.2,0.00025,1.0913936e-08,,
11602,105.28,964608,321.12,83,471,0.0,0.22787392139434814,1577.3963623046875,1880,-0.0016405948699684814,2.7939677238464355e-09,2872.5750427246094,0.2,0.00025,-3.4924597e-10,,
11602,104.8,966656,319.2,83,472,0.0,0.2221948504447937,1629.334716796875,1884,-0.0020338673712103628,1.2264354154467583e-07,2947.2064666748047,0.2,0.00025,3.608875e-09,,
11603,105.12,968704,320.48,83,473,0.000244140625,0.24834829568862915,1699.8568115234375,1888,-0.0015708099090261385,-3.2532261684536934e-06,3174.028305053711,0.2,0.00025,2.2327586e-06,,
11603,105.04,970752,320.16,83,474,0.0,0.2167607545852661,1679.707763671875,1892,-0.0015265220717992634,1.7657293938100338e-07,3183.6395111083984,0.2,0.00025,1.9063009e-08,,
11604,104.08,972800,316.32,83,475,0.0,0.22827064990997314,1574.3397216796875,1896,-0.0019703879152075388,-5.481269909068942e-07,3190.5089263916016,0.2,0.00025,9.95351e-09,,
11604,104.24,974848,316.96,84,476,0.000244140625,0.28008633852005005,1539.598388671875,1900,-0.006040053674951196,-0.00023237080313265324,3036.246856689453,0.2,0.00025,9.517014e-05,,
11605,104.16,976896,316.64,84,477,0.0009765625,0.2728630304336548,1406.9677734375,1904,-0.013873673742637038,-0.00010806926002260298,2702.1815338134766,0.2,0.00025,2.3780216e-05,,
11606,102.72,978944,310.88,84,478,0.00048828125,0.27323824167251587,1415.9251708984375,1908,-0.009827912756009027,-0.0001720906002447009,3147.35009765625,0.2,0.00025,0.00018161137,,
11606,102.08,980992,308.32,84,479,0.0,0.26635539531707764,1467.3582763671875,1912,-0.0075958721863571554,-0.00017149571795016527,2772.5510864257812,0.2,0.00025,8.290197e-06,,
11607,101.84,983040,307.36,84,480,0.001220703125,0.30936741828918457,1320.16015625,1916,-0.029352143872529268,-1.675207749940455e-05,2548.236618041992,0.2,0.00025,0.0002175649,,
11607,101.68,985088,306.72,84,481,0.0081787109375,0.30304819345474243,1306.1219482421875,1920,-0.03619763778988272,-0.000376806128770113,2507.6593170166016,0.2,0.00025,0.0013644273,,
11608,101.28,987136,305.12,85,482,0.0,0.22637665271759033,1724.930419921875,1924,-0.0016439911123597994,1.50932464748621e-07,3155.4606018066406,0.2,0.00025,9.924406e-09,,
13473,102.16,989184,308.64,73,483,0.0,0.2632371187210083,1348.1414794921875,1928,-0.0019527022886904888,-4.945904947817326e-07,3032.1000366210938,0.2,0.00025,1.1379598e-08,,
13564,102.88,991232,311.52,73,484,0.0001220703125,0.25188809633255005,1404.57373046875,1932,-0.0018069713696604595,2.780865179374814e-05,2786.7701110839844,0.2,0.00025,9.100768e-07,,
13565,103.52,993280,314.08,73,485,0.0,0.21403712034225464,1405.24560546875,1936,-0.002503537107259035,-1.8093851394951344e-07,2879.1690979003906,0.2,0.00025,2.1304004e-08,,
13566,103.84,995328,315.36,73,486,0.0,0.23427742719650269,1542.567626953125,1940,-0.0020285639402572997,-2.506712917238474e-07,3070.871368408203,0.2,0.00025,7.246854e-09,,
13567,104.48,997376,317.92,73,487,0.0015869140625,0.26387012004852295,1453.449951171875,1944,-0.012565031298436224,5.427832365967333e-05,3068.338607788086,0.2,0.00025,0.00043500413,,
13568,104.0,999424,316.0,73,488,0.0,0.25782597064971924,1742.388427734375,1948,-0.0012013710584142245,-1.0712246876209974e-06,3352.7752075195312,0.2,0.00025,1.5948899e-08,,
13568,103.28,1001472,313.12,73,489,0.0,0.2447662353515625,1534.4176025390625,1952,-0.001089894249162171,1.714215613901615e-08,2849.7425994873047,0.2,0.00025,1.1204975e-08,,
13569,103.12,1003520,312.48,73,490,0.0,0.23107922077178955,1434.1768798828125,1956,-0.000850503973197192,-1.802109181880951e-07,2902.283706665039,0.2,0.00025,-2.3283064e-10,,
13570,102.72,1005568,310.88,74,491,0.0,0.23876094818115234,1580.498046875,1960,-0.0012629204393306281,-1.2624950613826513e-06,3372.283187866211,0.2,0.00025,1.3504177e-08,,
13570,103.2,1007616,312.8,74,492,0.0,0.26067233085632324,1758.2998046875,1964,-0.0013155944034224376,3.9406586438417435e-08,2921.598922729492,0.2,0.00025,2.0081643e-09,,
13571,103.6,1009664,314.4,74,493,0.0,0.21902740001678467,1502.3197021484375,1968,-0.0009011102119984571,-4.272442311048508e-08,2756.941162109375,0.2,0.00025,-9.604264e-10,,
13571,103.44,1011712,313.76,74,494,0.0,0.22116690874099731,1719.5614013671875,1972,-0.0007458006984961685,4.863250069320202e-08,3038.23974609375,0.2,0.00025,-2.0372681e-10,,
13572,104.32,1013760,317.28,74,495,0.0,0.22614336013793945,1403.6256103515625,1976,-0.0007205080255516805,-1.1731754057109356e-07,3275.1463165283203,0.2,0.00025,8.789357e-09,,
13572,104.8,1015808,319.2,74,496,0.0,0.24506306648254395,1342.9521484375,1980,-0.0011014861593139358,-7.457856554538012e-09,2956.9920654296875,0.2,0.00025,9.138603e-09,,
13573,104.0,1017856,316.0,74,497,0.00048828125,0.27739614248275757,1184.5972900390625,1984,-0.008976384400739335,-0.00020693405531346798,2765.811080932617,0.2,0.00025,0.00017596062,,
13574,103.6,1019904,314.4,75,498,0.0010986328125,0.2409777045249939,1173.9097900390625,1988,-0.011044987360946834,0.0001184272114187479,2713.270294189453,0.2,0.00025,0.00025179976,,
13574,104.0,1021952,316.0,75,499,0.0010986328125,0.29060012102127075,1532.048095703125,1992,-0.012633595673833042,-0.0002600092557258904,2726.294921875,0.2,0.00025,0.00013449218,,
13575,102.88,1024000,311.52,75,500,0.000244140625,0.25712770223617554,1381.55029296875,1996,-0.0011746952150133438,-0.00014988493057899177,2811.264938354492,0.2,0.00025,7.843631e-05,,
13575,102.56,1026048,310.24,75,501,0.00048828125,0.2744234800338745,1459.0732421875,2000,-0.0011867696048284415,-9.841431165114045e-06,3240.009078979492,0.2,0.00025,4.9247436e-05,,
13576,103.04,1028096,312.16,75,502,0.00146484375,0.28574657440185547,1345.8560791015625,2004,-0.008369626229978167,-0.00019169106963090599,2918.948501586914,0.2,0.00025,0.00045465244,,
13577,103.28,1030144,313.12,75,503,0.0001220703125,0.2703009843826294,1292.5040283203125,2008,-0.002194096567109227,-3.820785786956549e-05,2792.6424865722656,0.2,0.00025,5.6947756e-06,,
13577,102.48,1032192,309.92,76,504,0.0054931640625,0.25324076414108276,1224.900634765625,2012,-0.017357770469971,6.676290649920702e-05,2794.3736877441406,0.2,0.00025,0.0011179594,,
13578,103.2,1034240,312.8,76,505,0.0,0.2559192180633545,1383.03564453125,2016,-0.0011350037857482675,-3.294262569397688e-07,3083.7611694335938,0.2,0.00025,1.3795216e-08,,
13578,103.84,1036288,315.36,76,506,0.0,0.2412441372871399,1305.1822509765625,2020,-0.0006705741143377963,-3.142777131870389e-07,2734.8326416015625,0.2,0.00025,0.0,,
13579,103.52,1038336,314.08,76,507,0.0,0.2328333854675293,1328.2406005859375,2024,-0.0005902605353185209,-2.0544393919408321e-07,2841.286331176758,0.2,0.00025,8.20728e-09,,
13579,103.52,1040384,314.08,76,508,0.0,0.22852414846420288,1584.263916015625,2028,-0.0006329428797471337,-1.6152625903487206e-08,2973.0516967773438,0.2,0.00025,0.0,,
13580,104.08,1042432,316.32,76,509,0.0,0.25897157192230225,1635.4151611328125,2032,-0.0007677332177991048,-1.4549004845321178e-07,3186.0189514160156,0.2,0.00025,9.604264e-09,,
13581,104.4,1044480,317.6,76,510,0.0,0.2318403720855713,1272.629150390625,2036,-0.0009518550068605691,-3.6886194720864296e-07,2647.7911376953125,0.2,0.00025,-2.0372681e-10,,
13581,103.6,1046528,314.4,77,511,0.0,0.22705793380737305,1386.75048828125,2040,-0.0006812242172600236,-2.426386345177889e-07,2791.5504608154297,0.2,0.00025,0.0,,
13582,103.76,1048576,315.04,77,512,0.0,0.2423827052116394,1505.113525390625,2044,-0.0006022410743753426,-3.9630685932934284e-07,3204.3365936279297,0.2,0.00025,1.4581019e-08,,
,,1050000,,,,0.0,0.23444008827209473,1301.060546875,2048,-0.0006506185927719343,-1.4816760085523129e-07,2952.975540161133,0.2,0.00025,1.14087015e-08,304.8,101.2
13584,104.0,1050624,316.0,77,513,,,,,,,,,,,,
13585,103.84,1052672,315.36,77,514,0.0,0.24311614036560059,1727.287841796875,2052,-0.0006835264030087274,-6.557093001902103e-08,3128.890823364258,0.2,0.00025,1.1903467e-08,,
13586,103.36,1054720,313.44,77,515,0.0,0.24428904056549072,1556.85693359375,2056,-0.0009466593110118993,2.9511284083127975e-08,2950.632034301758,0.2,0.00025,1.15833245e-08,,
13586,103.28,1056768,313.12,77,516,0.0,0.23052042722702026,1472.1099853515625,2060,-0.000978730691713281,8.719507604837418e-08,2918.0399322509766,0.2,0.00025,6.868504e-09,,
13587,102.64,1058816,310.56,77,517,0.0,0.24221956729888916,1806.3990478515625,2064,-0.0010048311778518837,-2.3285974748432636e-07,3067.8335876464844,0.2,0.00025,1.6589183e-09,,
13587,101.84,1060864,307.36,78,518,0.0,0.2351245880126953,1441.921142578125,2068,-0.0007079807510308456,1.528533175587654e-07,2836.9203338623047,0.2,0.00025,0.0,,
13588,102.08,1062912,308.32,78,519,0.0,0.24311351776123047,1635.374755859375,2072,-0.0013416084329946898,-1.93336745724082e-06,3269.582977294922,0.2,0.00025,1.2718374e-08,,
13589,102.48,1064960,309.92,78,520,0.0,0.2236596941947937,1252.8671875,2076,-0.0010017250388045795,2.6135239750146866e-08,2699.6244201660156,0.2,0.00025,-2.910383e-10,,
13589,102.16,1067008,308.64,78,521,0.0,0.24221056699752808,1368.702392578125,2080,-0.0008075470832409337,-7.712515071034431e-08,2959.3524322509766,0.2,0.00025,6.693881e-09,,
13590,103.28,1069056,313.12,78,522,0.0,0.24952495098114014,1249.4395751953125,2084,-0.0009279798905481584,2.4883775040507317e-08,2912.8373260498047,0.2,0.00025,4.3655746e-09,,
13590,103.2,1071104,312.8,78,523,0.0013427734375,0.2876244783401489,1466.3544921875,2088,-0.0038005046953912824,0.000704869395121932,3019.4281616210938,0.2,0.00025,0.00012047871,,
13591,102.88,1073152,311.52,78,524,0.0,0.2518794536590576,1378.91357421875,2092,-0.0007251515089592431,7.63830030336976e-08,2940.4270935058594,0.2,0.00025,4.9185473e-09,,
13591,103.12,1075200,312.48,79,525,0.0009765625,0.2744038701057434,1549.170166015625,2096,-0.004291762481443584,-0.0005419338413048536,2729.5884399414062,0.2,0.00025,0.00013342564,,
13592,103.44,1077248,313.76,79,526,0.0,0.22983551025390625,1464.693603515625,2100,-0.000722154276445508,-6.269401637837291e-07,2693.157241821289,0.2,0.00025,0.0,,
13593,103.28,1079296,313.12,79,527,0.0,0.23535263538360596,1537.161376953125,2104,-0.0005374437187128933,-4.496541805565357e-08,3325.3588104248047,0.2,0.00025,1.1001248e-08,,
13593,103.44,1081344,313.76,79,528,0.0,0.24906253814697266,1633.604248046875,2108,-0.0006133583119662944,-4.242465365678072e-07,3285.208206176758,0.2,0.00025,9.022187e-09,,
13594,103.76,1083392,315.04,79,529,0.0,0.2261645793914795,1251.87646484375,2112,-0.0009064007426786702,1.658918336033821e-07,2604.6080322265625,0.2,0.00025,7.566996e-09,,
13594,102.88,1085440,311.52,79,530,0.00048828125,0.26462221145629883,1532.9405517578125,2116,-0.0031872785111772828,-0.00032277117134071887,3232.913330078125,0.2,0.00025,5.9457787e-05,,
13595,103.36,1087488,313.44,79,531,0.0,0.2504420280456543,1332.43603515625,2120,-0.0004696660198533209,1.8469290807843208e-07,3054.610076904297,0.2,0.00025,1.46683306e-08,,
13595,103.28,1089536,313.12,80,532,0.0,0.23323136568069458,1657.9552001953125,2124,-0.0005906589576625265,2.1653249859809875e-08,2972.2157135009766,0.2,0.00025,1.8742867e-08,,
13596,103.36,1091584,313.44,80,533,0.0,0.21937793493270874,1259.7322998046875,2128,-0.0006218001835804898,-1.389416866004467e-07,2928.008819580078,0.2,0.00025,0.0,,
13597,103.52,1093632,314.08,80,534,0.0,0.25519752502441406,1397.724609375,2132,-0.0005466476304718526,-3.5477569326758385e-08,3040.662582397461,0.2,0.00025,1.5978003e-08,,
13597,104.48,1095680,317.92,80,535,0.0,0.216014564037323,1436.6646728515625,2136,-0.0004770578379975632,5.791662260890007e-09,2923.7730407714844,0.2,0.00025,5.296897e-09,,
13598,104.88,1097728,319.52,80,536,0.0,0.2451190948486328,1763.7769775390625,2140,-0.0005252743230812484,-2.0372681319713593e-08,3090.575653076172,0.2,0.00025,-6.373739e-09,,
13599,104.56,1099776,318.24,80,537,0.0,0.22511881589889526,1577.2216796875,2144,-0.0005370892558858031,-6.484333425760269e-08,2966.0298919677734,0.2,0.00025,2.9394869e-09,,
13599,104.4,1101824,317.6,81,538,0.0,0.2279687523841858,1293.688232421875,2148,-0.0004968406537955161,1.552689354866743e-08,2925.948516845703,0.2,0.00025,7.1013346e-09,,
13600,104.4,1103872,317.6,81,539,0.0,0.2497730255126953,1481.71142578125,2152,-0.0007274476665770635,1.6530975699424744e-07,2977.7261352539062,0.2,0.00025,-8.731149e-11,,
13600,103.84,1105920,315.36,81,540,0.0,0.22658568620681763,1496.2733154296875,2156,-0.0007304983228095807,1.4287070371210575e-07,3066.2745513916016,0.2,0.00025,0.0,,
13601,102.0,1107968,308.0,81,541,0.0,0.24015390872955322,1457.44140625,2160,-0.0007152960570238065,-2.6100315153598785e-07,3131.359878540039,0.2,0.00025,1.4260877e-08,,
13602,102.4,1110016,309.6,81,542,0.0,0.25831353664398193,1170.407470703125,2164,-0.0009388810358359478,-6.929622031748295e-08,2684.7169647216797,0.2,0.00025,0.0,,
13602,102.48,1112064,309.92,81,543,0.0,0.25877130031585693,1366.390869140625,2168,-0.0008079643848759588,2.450542524456978e-08,3105.6160430908203,0.2,0.00025,2.3283064e-09,,
13603,102.72,1114112,310.88,81,544,0.001220703125,0.26810938119888306,1413.7181396484375,2172,-0.005632880885968916,6.987647066125646e-05,2761.09033203125,0.2,0.00025,0.00030096737,,
13603,102.4,1116160,309.6,82,545,0.00048828125,0.22266793251037598,1334.2509765625,2176,-0.0004294007467251504,-0.00035081952228210866,2880.372055053711,0.2,0.00025,0.00033452513,,
13604,102.8,1118208,311.2,82,546,0.0,0.21796029806137085,1421.2200927734375,2180,-0.000249879290095123,1.5308614820241928e-08,2990.980728149414,0.2,0.00025,0.0,,
14463,102.96,1120256,311.84,77,547,0.0,0.22819209098815918,1640.987060546875,2184,-0.00046092007869447116,-3.842578735202551e-07,3157.5856323242188,0.2,0.00025,1.1496013e-08,,
14464,102.48,1122304,309.92,77,548,0.0,0.25557929277420044,1563.3819580078125,2188,-0.0006166223593027098,-7.453490979969501e-08,2955.761688232422,0.2,0.00025,1.1263182e-08,,
14464,102.08,1124352,308.32,77,549,0.0,0.23938089609146118,1372.8046875,2192,-0.0006157689967949409,-6.114714778959751e-08,2677.9893951416016,0.2,0.00025,0.0,,
14465,103.04,1126400,312.16,77,550,0.0,0.22922450304031372,1244.979736328125,2196,-0.0005764669695054181,2.5553163141012192e-08,2991.52734375,0.2,0.00025,2.0372681e-09,,
14465,103.84,1128448,315.36,78,551,0.0107421875,0.28117436170578003,1301.4512939453125,2200,-0.016155816876562312,0.0016596190398558974,3046.7960662841797,0.2,0.00025,0.0057396255,,
14466,103.68,1130496,314.72,78,552,0.0,0.2348516583442688,1392.421630859375,2204,-0.0005812067538499832,-2.3155007511377335e-07,2773.8443145751953,0.2,0.00025,0.0,,
14466,103.76,1132544,315.04,78,553,0.0,0.24122828245162964,1563.695556640625,2208,-0.0002999706721311668,-1.2514647096395493e-09,2931.1669006347656,0.2,0.00025,0.0,,
14467,104.8,1134592,319.2,78,554,0.0,0.22996914386749268,1467.431884765625,2212,-0.00014762113869437599,-6.417394615709782e-08,2956.9146881103516,0.2,0.00025,0.0,,
14468,104.4,1136640,317.6,78,555,0.0,0.24508672952651978,1580.2271728515625,2216,-0.0001769232667356846,-4.394678398966789e-09,3236.9093627929688,0.2,0.00025,6.2864274e-09,,
14468,103.52,1138688,314.08,78,556,0.0,0.2555542588233948,1396.522705078125,2220,-0.00026659079776436556,8.114147931337357e-08,3077.699203491211,0.2,0.00025,3.5215635e-09,,
14469,102.96,1140736,311.84,78,557,0.0,0.2308332920074463,1470.21826171875,2224,-0.00030026156400708715,6.257323548197746e-08,2778.790756225586,0.2,0.00025,0.0,,
14469,102.88,1142784,311.52,78,558,0.0,0.23300772905349731,1602.7796630859375,2228,-0.00017147758308055927,2.3865140974521637e-09,2909.8707885742188,0.2,0.00025,0.0,,
14470,102.08,1144832,308.32,79,559,0.0,0.2526252865791321,1748.232177734375,2232,-0.00016660502296872437,-2.0104926079511642e-07,3359.948944091797,0.2,0.00025,8.993084e-09,,
14471,101.36,1146880,305.44,79,560,0.0,0.2652561664581299,1645.8544921875,2236,-0.0002858194748114329,-2.648448571562767e-09,2976.695281982422,0.2,0.00025,-4.773028e-09,,
14471,101.84,1148928,307.36,79,561,0.0,0.2178555130958557,1178.429931640625,2240,-0.00028968806145712733,-3.8207508623600006e-07,2651.2747802734375,0.2,0.00025,0.0,,
14472,103.2,1150976,312.8,79,562,0.0,0.24416929483413696,1493.9599609375,2244,-0.00030022612281754846,-1.434236764907837e-07,3225.1971588134766,0.2,0.00025,1.0244548e-08,,
14472,103.52,1153024,314.08,79,563,0.0,0.2375127077102661,1640.071044921875,2248,-0.0004250181846146006,-8.91159288585186e-08,3218.7579040527344,0.2,0.00025,5.296897e-09,,
14473,103.84,1155072,315.36,79,564,0.0,0.24587440490722656,1402.118896484375,2252,-0.00028841354742326075,1.5104888007044792e-08,2812.738540649414,0.2,0.00025,0.0,,
14473,104.72,1157120,318.88,79,565,0.0,0.26412850618362427,1666.8134765625,2256,-0.0005381318460422335,-7.960188668221235e-07,3202.6468048095703,0.2,0.00025,1.3969839e-08,,
14474,104.88,1159168,319.52,80,566,0.0,0.23377716541290283,1203.057373046875,2260,-0.00042487088376219617,4.799221642315388e-08,2643.7635040283203,0.2,0.00025,1.4319085e-08,,
14475,104.8,1161216,319.2,80,567,0.0,0.2458447813987732,1417.7305908203125,2264,-0.0008019378219614737,4.080357030034065e-08,2976.218460083008,0.2,0.00025,-1.8044375e-09,,
14475,105.04,1163264,320.16,80,568,0.0,0.23210519552230835,1387.802734375,2268,-0.00036568392715707887,-1.2368836905807257e-06,2580.2955932617188,0.2,0.00025,0.0,,
14476,104.64,1165312,318.56,80,569,0.0,0.234996497631073,1730.56103515625,2272,-0.00019937953857152024,1.673470251262188e-09,3179.712921142578,0.2,0.00025,0.0,,
14476,105.92,1167360,323.68,80,570,0.0,0.22385960817337036,1320.405029296875,2276,-0.00014055471683604992,7.508788257837296e-09,2903.161087036133,0.2,0.00025,6.897608e-09,,
14477,105.44,1169408,321.76,80,571,0.0,0.21357113122940063,1360.76953125,2280,-0.00017735301480570342,-2.994784153997898e-08,2881.996612548828,0.2,0.00025,0.0,,
