time/total_timesteps,time/time_elapsed,time/episodes,rollout/ep_rew_mean,time/fps,rollout/exploration_rate,rollout/ep_len_mean,train/loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/mean_reward
1127940,3167,7752,9.25,356,0.05,171.47,0.19547583162784576,0.0001,269484,,
1128642,3169,7756,9.25,356,0.05,171.79,0.024985672906041145,0.0001,269660,,
1129458,3171,7760,9.39,356,0.05,174.37,0.021520942449569702,0.0001,269864,,
1130061,3173,7764,9.25,356,0.05,172.01,0.06869319081306458,0.0001,270015,,
1130816,3176,7768,9.35,356,0.05,173.73,0.019728124141693115,0.0001,270203,,
1131592,3178,7772,9.47,355,0.05,174.9,0.23305517435073853,0.0001,270397,,
1132286,3180,7776,9.43,355,0.05,174.57,0.020128343254327774,0.0001,270571,,
1133039,3183,7780,9.49,355,0.05,175.5,0.032839156687259674,0.0001,270759,,
1133719,3185,7784,9.42,355,0.05,175.06,0.05154232680797577,0.0001,270929,,
1134459,3187,7788,9.35,355,0.05,175.52,0.034180913120508194,0.0001,271114,,
1135176,3189,7792,9.44,355,0.05,175.79,0.05364265665411949,0.0001,271293,,
1135913,3191,7796,9.49,355,0.05,177.41,0.03522953391075134,0.0001,271478,,
1136577,3193,7800,9.46,355,0.05,177.58,0.05707332119345665,0.0001,271644,,
1137374,3195,7804,9.51,355,0.05,178.35,0.12688858807086945,0.0001,271843,,
1138110,3197,7808,9.53,355,0.05,178.46,0.03399523347616196,0.0001,272027,,
1138777,3199,7812,9.43,355,0.05,177.5,0.06606008112430573,0.0001,272194,,
1139411,3201,7816,9.32,355,0.05,176.33,0.0464143380522728,0.0001,272352,,
1140245,3204,7820,9.35,355,0.05,177.51,0.10558672249317169,0.0001,272561,,
1140942,3206,7824,9.26,355,0.05,177.21,0.17883946001529694,0.0001,272735,,
1141804,3208,7828,9.41,355,0.05,179.69,0.017584171146154404,0.0001,272950,,
1142415,3210,7832,9.43,355,0.05,179.27,0.04253833740949631,0.0001,273103,,
1143073,3212,7836,9.5,355,0.05,179.51,0.2224336713552475,0.0001,273268,,
1143800,3214,7840,9.58,355,0.05,179.82,0.02780052460730076,0.0001,273449,,
1144531,3216,7844,9.5,355,0.05,179.95,0.14373716711997986,0.0001,273632,,
1145303,3219,7848,9.57,355,0.05,180.36,0.06867212802171707,0.0001,273825,,
1146076,3221,7852,9.66,355,0.05,181.36,0.20399780571460724,0.0001,274018,,
1146781,3223,7856,9.61,355,0.05,181.39,0.170891672372818,0.0001,274195,,
1147647,3226,7860,9.72,355,0.05,181.89,0.029489923268556595,0.0001,274411,,
1148357,3228,7864,9.79,355,0.05,182.96,0.05908539146184921,0.0001,274589,,
1149093,3230,7868,9.81,355,0.05,182.77,0.08810645341873169,0.0001,274773,,
1149851,3233,7872,9.81,355,0.05,182.59,0.05601252615451813,0.0001,274962,,
1150535,3235,7876,9.81,355,0.05,182.49,0.06423444300889969,0.0001,275133,,
1151167,3237,7880,9.7,355,0.05,181.28,0.15037739276885986,0.0001,275291,,
1151940,3239,7884,9.79,355,0.05,182.21,0.03613089397549629,0.0001,275484,,
1152608,3241,7888,9.83,355,0.05,181.49,0.032534562051296234,0.0001,275651,,
1153262,3243,7892,9.75,355,0.05,180.86,0.115224689245224,0.0001,275815,,
1154058,3246,7896,9.8,355,0.05,181.45,0.03468776494264603,0.0001,276014,,
1154730,3248,7900,9.83,355,0.05,181.53,0.03668520227074623,0.0001,276182,,
1155425,3250,7904,9.72,355,0.05,180.51,0.03856361657381058,0.0001,276356,,
1156123,3252,7908,9.71,355,0.05,180.13,0.03400816023349762,0.0001,276530,,
1156869,3255,7912,9.77,355,0.05,180.92,0.11737474799156189,0.0001,276717,,
1157460,3257,7916,9.79,355,0.05,180.49,0.016080718487501144,0.0001,276864,,
1158205,3259,7920,9.73,355,0.05,179.6,0.04191678389906883,0.0001,277051,,
1158949,3261,7924,9.85,355,0.05,180.07,0.054662495851516724,0.0001,277237,,
1159649,3263,7928,9.74,355,0.05,178.45,0.15331010520458221,0.0001,277412,,
1160361,3266,7932,9.8,355,0.05,179.46,0.044395338743925095,0.0001,277590,,
1161154,3268,7936,9.87,355,0.05,180.81,0.22196489572525024,0.0001,277788,,
1161912,3270,7940,9.88,355,0.05,181.12,0.06551361083984375,0.0001,277977,,
1162561,3272,7944,9.85,355,0.05,180.3,0.042574845254421234,0.0001,278140,,
1163208,3274,7948,9.74,355,0.05,179.05,0.05206244811415672,0.0001,278301,,
1164018,3277,7952,9.75,355,0.05,179.42,0.059159670025110245,0.0001,278504,,
1164733,3279,7956,9.82,355,0.05,179.52,0.0565151609480381,0.0001,278683,,
1165484,3281,7960,9.69,355,0.05,178.37,0.0805872306227684,0.0001,278870,,
1166232,3284,7964,9.72,355,0.05,178.75,0.06195789948105812,0.0001,279057,,
1166977,3286,7968,9.71,355,0.05,178.84,0.047111574560403824,0.0001,279244,,
1167760,3289,7972,9.71,355,0.05,179.09,0.1162593886256218,0.0001,279439,,
1168480,3291,7976,9.78,355,0.05,179.45,0.03146296739578247,0.0001,279619,,
1169243,3293,7980,9.9,355,0.05,180.76,0.25357887148857117,0.0001,279810,,
1170039,3296,7984,9.87,354,0.05,180.99,0.026658328250050545,0.0001,280009,,
1170714,3298,7988,9.86,354,0.05,181.06,0.05193840712308884,0.0001,280178,,
1171403,3300,7992,9.89,354,0.05,181.41,0.04261495918035507,0.0001,280350,,
1172151,3302,7996,9.87,354,0.05,180.93,0.02796080708503723,0.0001,280537,,
1172918,3305,8000,9.91,354,0.05,181.88,0.023765113204717636,0.0001,280729,,
1173626,3307,8004,9.91,354,0.05,182.01,0.03231131285429001,0.0001,280906,,
1174413,3309,8008,9.97,354,0.05,182.9,0.05244767665863037,0.0001,281103,,
1175089,3311,8012,9.97,354,0.05,182.2,0.02733903005719185,0.0001,281272,,
1175737,3313,8016,9.97,354,0.05,182.77,0.021905111148953438,0.0001,281434,,
1176562,3316,8020,9.97,354,0.05,183.57,0.02983190305531025,0.0001,281640,,
1177190,3318,8024,9.85,354,0.05,182.41,0.04849812760949135,0.0001,281797,,
1177904,3320,8028,9.9,354,0.05,182.55,0.17687705159187317,0.0001,281975,,
1178609,3323,8032,9.88,354,0.05,182.48,0.041025638580322266,0.0001,282152,,
1179247,3324,8036,9.8,354,0.05,180.93,0.027402928099036217,0.0001,282311,,
1179993,3327,8040,9.77,354,0.05,180.81,0.10625993460416794,0.0001,282498,,
1180708,3329,8044,9.82,354,0.05,181.47,0.03311726078391075,0.0001,282676,,
1181397,3331,8048,9.87,354,0.05,181.89,0.22205540537834167,0.0001,282849,,
1182047,3333,8052,9.79,354,0.05,180.29,0.02300288714468479,0.0001,283011,,
1182852,3335,8056,9.8,354,0.05,181.19,0.04300105571746826,0.0001,283212,,
1183534,3337,8060,9.74,354,0.05,180.5,0.035158850252628326,0.0001,283383,,
1184119,3339,8064,9.6,354,0.05,178.87,0.08946120738983154,0.0001,283529,,
1184844,3341,8068,9.59,354,0.05,178.67,0.025935912504792213,0.0001,283710,,
1185382,3343,8072,9.44,354,0.05,176.22,0.26411962509155273,0.0001,283845,,
1185997,3345,8076,9.34,354,0.05,175.17,0.04508568346500397,0.0001,283999,,
1186681,3347,8080,9.25,354,0.05,174.38,0.023003019392490387,0.0001,284170,,
1187404,3349,8084,9.25,354,0.05,173.65,0.06652862578630447,0.0001,284350,,
1188062,3351,8088,9.25,354,0.05,173.48,0.09539331495761871,0.0001,284515,,
1188745,3353,8092,9.24,354,0.05,173.42,0.08999615907669067,0.0001,284686,,
1189417,3355,8096,9.18,354,0.05,172.66,0.07808538526296616,0.0001,284854,,
1190096,3357,8100,9.17,354,0.05,171.78,0.05481402575969696,0.0001,285023,,
1190734,3359,8104,9.15,354,0.05,171.08,0.07981003820896149,0.0001,285183,,
1191511,3361,8108,9.14,354,0.05,170.98,0.06180093437433243,0.0001,285377,,
1192275,3364,8112,9.23,354,0.05,171.86,0.11205554008483887,0.0001,285568,,
1192861,3366,8116,9.17,354,0.05,171.24,0.12927448749542236,0.0001,285715,,
1193518,3368,8120,9.1,354,0.05,169.56,0.16684427857398987,0.0001,285879,,
1194248,3370,8124,9.18,354,0.05,170.58,0.07288524508476257,0.0001,286061,,
1194952,3372,8128,9.11,354,0.05,170.48,0.02293155901134014,0.0001,286237,,
1195736,3375,8132,9.18,354,0.05,171.27,0.11328871548175812,0.0001,286433,,
1196337,3377,8136,9.18,354,0.05,170.9,0.04801369458436966,0.0001,286584,,
1197044,3379,8140,9.14,354,0.05,170.51,0.03743518888950348,0.0001,286760,,
1197935,3381,8144,9.28,354,0.05,172.27,0.025777701288461685,0.0001,286983,,
1198471,3383,8148,9.17,354,0.05,170.74,0.14476382732391357,0.0001,287117,,
1199097,3385,8152,9.14,354,0.05,170.5,0.05732681602239609,0.0001,287274,,
1199697,3387,8156,9.03,354,0.05,168.45,0.26677852869033813,0.0001,287424,,
1200000,,,,,0.05,,0.2687433958053589,0.0001,287499,134.75,6.15
1200218,3393,8160,8.95,353,0.05,166.84,0.1375664472579956,0.0001,287554,,
1200811,3395,8164,8.98,353,0.05,166.92,0.08700737357139587,0.0001,287702,,
1201590,3397,8168,8.99,353,0.05,167.46,0.021612118929624557,0.0001,287897,,
1202224,3399,8172,9.08,353,0.05,168.42,0.013945810496807098,0.0001,288055,,
1202826,3401,8176,9.05,353,0.05,168.29,0.06337648630142212,0.0001,288206,,
1203546,3403,8180,9.15,353,0.05,168.65,0.12875519692897797,0.0001,288386,,
1204355,3405,8184,9.19,353,0.05,169.51,0.04421888291835785,0.0001,288588,,
1205255,3407,8188,9.33,353,0.05,171.93,0.09535783529281616,0.0001,288813,,
1205981,3409,8192,9.38,353,0.05,172.36,0.025933995842933655,0.0001,288995,,
1206644,3411,8196,9.43,353,0.05,172.27,0.08294075727462769,0.0001,289160,,
1207399,3413,8200,9.49,353,0.05,173.03,0.03885769844055176,0.0001,289349,,
1208200,3415,8204,9.64,353,0.05,174.66,0.05503265559673309,0.0001,289549,,
1208945,3417,8208,9.62,353,0.05,174.34,0.050159845501184464,0.0001,289736,,
1209627,3419,8212,9.53,353,0.05,173.52,0.12918366491794586,0.0001,289906,,
1210441,3421,8216,9.75,353,0.05,175.8,0.04975465312600136,0.0001,290110,,
1211221,3423,8220,9.85,353,0.05,177.03,0.2848584055900574,0.0001,290305,,
1211845,3425,8224,9.75,353,0.05,175.97,0.04869409650564194,0.0001,290461,,
1212627,3427,8228,9.84,353,0.05,176.75,0.3101075291633606,0.0001,290656,,
1213124,3428,8232,9.68,353,0.05,173.88,0.1305471956729889,0.0001,290780,,
1213770,3430,8236,9.7,353,0.05,174.33,0.020524580031633377,0.0001,290942,,
1214568,3432,8240,9.71,353,0.05,175.24,0.10041138529777527,0.0001,291141,,
1215346,3434,8244,9.6,353,0.05,174.11,0.0404215045273304,0.0001,291336,,
1216094,3436,8248,9.72,353,0.05,176.23,0.05099474638700485,0.0001,291523,,
1216773,3438,8252,9.75,353,0.05,176.76,0.016381755471229553,0.0001,291693,,
1217528,3440,8256,9.87,353,0.05,178.31,0.2110031694173813,0.0001,291881,,
1218168,3442,8260,9.93,353,0.05,179.5,0.09809891879558563,0.0001,292041,,
1218911,3444,8264,10.02,353,0.05,181.0,0.03556730970740318,0.0001,292227,,
1219595,3446,8268,9.94,353,0.05,180.05,0.023928645998239517,0.0001,292398,,
1220440,3448,8272,10.06,353,0.05,182.16,0.025957932695746422,0.0001,292609,,
1221257,3450,8276,10.19,353,0.05,184.31,0.01680319756269455,0.0001,292814,,
1222017,3452,8280,10.19,353,0.05,184.71,0.03130488097667694,0.0001,293004,,
1222611,3453,8284,10.08,353,0.05,182.56,0.022599518299102783,0.0001,293152,,
1223375,3455,8288,10.0,354,0.05,181.2,0.02469600737094879,0.0001,293343,,
1224120,3457,8292,10.0,354,0.05,181.39,0.1401238888502121,0.0001,293529,,
1224777,3459,8296,9.99,354,0.05,181.33,0.03129912540316582,0.0001,293694,,
1225512,3461,8300,9.98,354,0.05,181.13,0.03660709410905838,0.0001,293877,,
1226286,3463,8304,9.92,354,0.05,180.86,0.04826408624649048,0.0001,294071,,
1227014,3464,8308,9.94,354,0.05,180.69,0.02113497257232666,0.0001,294253,,
1227691,3466,8312,9.92,354,0.05,180.64,0.2215120494365692,0.0001,294422,,
1228414,3468,8316,9.85,354,0.05,179.73,0.052915580570697784,0.0001,294603,,
1229151,3470,8320,9.83,354,0.05,179.3,0.024146685376763344,0.0001,294787,,
1229745,3471,8324,9.76,354,0.05,179.0,0.10336054861545563,0.0001,294936,,
1230441,3473,8328,9.68,354,0.05,178.14,0.02474786899983883,0.0001,295110,,
1231129,3474,8332,9.82,354,0.05,180.05,0.017977338284254074,0.0001,295282,,
1231930,3476,8336,9.96,354,0.05,181.6,0.035955823957920074,0.0001,295482,,
1232676,3478,8340,10.03,354,0.05,181.08,0.033230967819690704,0.0001,295668,,
1233457,3480,8344,10.02,354,0.05,181.11,0.016450464725494385,0.0001,295864,,
1234309,3482,8348,10.08,354,0.05,182.15,0.1564851701259613,0.0001,296077,,
1235194,3485,8352,10.17,354,0.05,184.21,0.039379678666591644,0.0001,296298,,
1235935,3487,8356,10.15,354,0.05,184.07,0.03106749802827835,0.0001,296483,,
1236620,3489,8360,10.15,354,0.05,184.52,0.02107018232345581,0.0001,296654,,
1237327,3491,8364,10.14,354,0.05,184.16,0.0851050615310669,0.0001,296831,,
1237992,3493,8368,10.19,354,0.05,183.97,0.04921676218509674,0.0001,296997,,
1238692,3495,8372,10.15,354,0.05,182.52,0.0709649920463562,0.0001,297172,,
1239472,3498,8376,10.18,354,0.05,182.15,0.014427614398300648,0.0001,297367,,
1240237,3500,8380,10.19,354,0.05,182.2,0.045753560960292816,0.0001,297559,,
1240980,3503,8384,10.28,354,0.05,183.69,0.10706235468387604,0.0001,297744,,
1241636,3505,8388,10.19,354,0.05,182.61,0.10771556198596954,0.0001,297908,,
1242267,3507,8392,10.09,354,0.05,181.47,0.08515975624322891,0.0001,298066,,
1242895,3509,8396,10.04,354,0.05,181.18,0.03280128166079521,0.0001,298223,,
1243584,3511,8400,9.98,354,0.05,180.72,0.05247239023447037,0.0001,298395,,
1244352,3513,8404,9.98,354,0.05,180.66,0.07930953055620193,0.0001,298587,,
1245126,3515,8408,9.99,354,0.05,181.12,0.034559912979602814,0.0001,298781,,
1245973,3518,8412,10.12,354,0.05,182.82,0.037070341408252716,0.0001,298993,,
1246724,3520,8416,10.08,354,0.05,183.1,0.04963158816099167,0.0001,299180,,
1247392,3522,8420,10.06,354,0.05,182.41,0.054620638489723206,0.0001,299347,,
1248183,3525,8424,10.28,354,0.05,184.38,0.011198926717042923,0.0001,299545,,
1248786,3527,8428,10.2,354,0.05,183.45,0.05188816785812378,0.0001,299696,,
1249451,3529,8432,10.18,353,0.05,183.22,0.03035711869597435,0.0001,299862,,
1250066,3531,8436,9.96,353,0.05,181.36,0.05656947195529938,0.0001,300016,,
1250678,3533,8440,9.81,353,0.05,180.02,0.20692682266235352,0.0001,300169,,
1251257,3535,8444,9.68,353,0.05,178.0,0.06967992335557938,0.0001,300314,,
1251817,3536,8448,9.52,353,0.05,175.08,0.02337450161576271,0.0001,300454,,
1252369,3538,8452,9.32,353,0.05,171.75,0.1884274184703827,0.0001,300592,,
1252931,3540,8456,9.16,353,0.05,169.96,0.0614231713116169,0.0001,300732,,
1253568,3542,8460,9.17,353,0.05,169.48,0.1278388500213623,0.0001,300891,,
1254189,3544,8464,9.09,353,0.05,168.62,0.08650855720043182,0.0001,301047,,
1254819,3545,8468,8.98,353,0.05,168.27,0.19777242839336395,0.0001,301204,,
1255539,3548,8472,8.9,353,0.05,168.47,0.053017374128103256,0.0001,301384,,
1256082,3549,8476,8.77,353,0.05,166.1,0.07321363687515259,0.0001,301520,,
1256696,3551,8480,8.63,353,0.05,164.59,0.10104063153266907,0.0001,301673,,
1257234,3553,8484,8.47,353,0.05,162.54,0.030297107994556427,0.0001,301808,,
1257865,3555,8488,8.46,353,0.05,162.29,0.07481858879327774,0.0001,301966,,
1258514,3557,8492,8.5,353,0.05,162.47,0.07720543444156647,0.0001,302128,,
1259171,3559,8496,8.42,353,0.05,162.76,0.03264046087861061,0.0001,302292,,
1259776,3561,8500,8.34,353,0.05,161.92,0.026775281876325607,0.0001,302443,,
1260336,3563,8504,8.2,353,0.05,159.84,0.022092454135417938,0.0001,302583,,
1260846,3564,8508,8.0,353,0.05,157.2,0.059563905000686646,0.0001,302711,,
1261596,3567,8512,7.95,353,0.05,156.23,0.0984937846660614,0.0001,302898,,
1262285,3569,8516,7.92,353,0.05,155.61,0.028223847970366478,0.0001,303071,,
1263155,3571,8520,8.01,353,0.05,157.63,0.016689807176589966,0.0001,303288,,
1263755,3573,8524,7.84,353,0.05,155.72,0.1522924304008484,0.0001,303438,,
1264417,3575,8528,7.9,353,0.05,156.31,0.28588515520095825,0.0001,303604,,
1265110,3577,8532,7.92,353,0.05,156.59,0.04154591262340546,0.0001,303777,,
1265819,3580,8536,8.03,353,0.05,157.53,0.02708658017218113,0.0001,303954,,
1266610,3582,8540,8.18,353,0.05,159.32,0.05388033762574196,0.0001,304152,,
1267363,3584,8544,8.3,353,0.05,161.06,0.03169482201337814,0.0001,304340,,
1268119,3587,8548,8.38,353,0.05,163.02,0.09358688443899155,0.0001,304529,,
1268727,3588,8552,8.45,353,0.05,163.58,0.23003989458084106,0.0001,304681,,
1269336,3590,8556,8.48,353,0.05,164.05,0.07386224716901779,0.0001,304833,,
1269947,3592,8560,8.45,353,0.05,163.79,0.09708365797996521,0.0001,304986,,
1270668,3594,8564,8.54,353,0.05,164.79,0.03501717746257782,0.0001,305166,,
1271459,3596,8568,8.72,353,0.05,166.4,0.026188569143414497,0.0001,305364,,
1272157,3599,8572,8.71,353,0.05,166.18,0.09759961813688278,0.0001,305539,,
1272816,3601,8576,8.73,353,0.05,167.34,0.046771928668022156,0.0001,305703,,
1273561,3603,8580,8.79,353,0.05,168.65,0.03431490808725357,0.0001,305890,,
1274298,3605,8584,9.0,353,0.05,170.64,0.025601282715797424,0.0001,306074,,
1275045,3607,8588,9.1,353,0.05,171.8,0.023916587233543396,0.0001,306261,,
1275736,3609,8592,9.13,353,0.05,172.22,0.03523678705096245,0.0001,306433,,
1276531,3612,8596,9.29,353,0.05,173.6,0.06763549894094467,0.0001,306632,,
1277195,3614,8600,9.32,353,0.05,174.19,0.027754202485084534,0.0001,306798,,
1277943,3616,8604,9.49,353,0.05,176.07,0.0432097353041172,0.0001,306985,,
1278572,3618,8608,9.59,353,0.05,177.26,0.02460591495037079,0.0001,307142,,
1279354,3620,8612,9.57,353,0.05,177.58,0.02512679062783718,0.0001,307338,,
1280063,3622,8616,9.63,353,0.05,177.78,0.027778318151831627,0.0001,307515,,
1280824,3624,8620,9.56,353,0.05,176.69,0.16723187267780304,0.0001,307705,,
1281551,3626,8624,9.67,353,0.05,177.96,0.03714907914400101,0.0001,307887,,
1282320,3628,8628,9.73,353,0.05,179.03,0.03995475172996521,0.0001,308079,,
1283019,3630,8632,9.71,353,0.05,179.09,0.16865664720535278,0.0001,308254,,
1283616,3632,8636,9.65,353,0.05,177.97,0.02171144261956215,0.0001,308403,,
1284362,3635,8640,9.6,353,0.05,177.52,0.012261339463293552,0.0001,308590,,
1285072,3637,8644,9.65,353,0.05,177.09,0.04538409411907196,0.0001,308767,,
1285720,3639,8648,9.59,353,0.05,176.01,0.10272020101547241,0.0001,308929,,
1286560,3642,8652,9.7,353,0.05,178.33,0.053132083266973495,0.0001,309139,,
1287242,3644,8656,9.78,353,0.05,179.06,0.11575502157211304,0.0001,309310,,
1287897,3646,8660,9.86,353,0.05,179.5,0.017735788598656654,0.0001,309474,,
1288623,3648,8664,9.85,353,0.05,179.55,0.14589880406856537,0.0001,309655,,
1289164,3650,8668,9.63,353,0.05,177.05,0.04754341021180153,0.0001,309790,,
1289799,3652,8672,9.57,353,0.05,176.42,0.03244980424642563,0.0001,309949,,
1290320,3653,8676,9.44,353,0.05,175.04,0.020665466785430908,0.0001,310079,,
1290977,3655,8680,9.41,353,0.05,174.16,0.06280695647001266,0.0001,310244,,
1291632,3657,8684,9.32,353,0.05,173.34,0.023049797862768173,0.0001,310407,,
1292322,3659,8688,9.27,353,0.05,172.77,0.034442558884620667,0.0001,310580,,
1293091,3662,8692,9.32,353,0.05,173.55,0.04376993328332901,0.0001,310772,,
1293649,3664,8696,9.19,353,0.05,171.18,0.016263585537672043,0.0001,310912,,
1294476,3666,8700,9.32,353,0.05,172.81,0.0362313836812973,0.0001,311118,,
1295224,3668,8704,9.22,353,0.05,172.81,0.04371756315231323,0.0001,311305,,
1295992,3670,8708,9.27,353,0.05,174.2,0.2001800388097763,0.0001,311497,,
1296731,3673,8712,9.28,353,0.05,173.77,0.033605873584747314,0.0001,311682,,
1297382,3675,8716,9.21,352,0.05,173.19,0.07189206779003143,0.0001,311845,,
1298003,3677,8720,9.12,352,0.05,171.79,0.03431491553783417,0.0001,312000,,
1298653,3679,8724,9.08,352,0.05,171.02,0.017932727932929993,0.0001,312163,,
1299316,3681,8728,9.05,352,0.05,169.96,0.06533747911453247,0.0001,312328,,
1299975,3683,8732,8.99,352,0.05,169.56,0.04660104215145111,0.0001,312493,,
1300000,,,,,0.05,,0.02854202315211296,0.0001,312499,154.9,8.0
1300527,3691,8736,8.93,352,0.05,169.11,0.11495376378297806,0.0001,312631,,
1301174,3692,8740,8.82,352,0.05,168.12,0.012054583057761192,0.0001,312793,,
1301725,3694,8744,8.68,352,0.05,166.53,0.03611016273498535,0.0001,312931,,
1302215,3696,8748,8.55,352,0.05,164.95,0.023358890786767006,0.0001,313053,,
1302784,3698,8752,8.43,352,0.05,162.24,0.05215910077095032,0.0001,313195,,
1303330,3699,8756,8.35,352,0.05,160.88,0.11503711342811584,0.0001,313332,,
1304147,3702,8760,8.39,352,0.05,162.5,0.08223564177751541,0.0001,313536,,
1304706,3704,8764,8.29,352,0.05,160.83,0.035304028540849686,0.0001,313676,,
1305272,3705,8768,8.34,352,0.05,161.08,0.05106918513774872,0.0001,313817,,
1305941,3707,8772,8.41,352,0.05,161.42,0.025328051298856735,0.0001,313985,,
1306603,3709,8776,8.6,352,0.05,162.83,0.02278158627450466,0.0001,314150,,
1307225,3711,8780,8.62,352,0.05,162.48,0.03596828877925873,0.0001,314306,,
1308109,3714,8784,8.72,352,0.05,164.77,0.022219326347112656,0.0001,314527,,
1308872,3716,8788,8.76,352,0.05,165.5,0.04326319321990013,0.0001,314717,,
1309643,3719,8792,8.79,352,0.05,165.52,0.06373682618141174,0.0001,314910,,
1310349,3721,8796,8.9,352,0.05,167.0,0.04087032377719879,0.0001,315087,,
1311136,3723,8800,8.91,352,0.05,166.6,0.06459442526102066,0.0001,315283,,
1311865,3726,8804,8.94,352,0.05,166.41,0.05947928503155708,0.0001,315466,,
1312518,3728,8808,8.88,352,0.05,165.26,0.09441395103931427,0.0001,315629,,
1313191,3730,8812,8.78,352,0.05,164.6,0.04631272703409195,0.0001,315797,,
1313746,3732,8816,8.76,352,0.05,163.64,0.02860042080283165,0.0001,315936,,
1314496,3734,8820,8.83,352,0.05,164.93,0.02097274735569954,0.0001,316123,,
1315175,3736,8824,8.82,351,0.05,165.22,0.05226662755012512,0.0001,316293,,
1315755,3738,8828,8.76,351,0.05,164.39,0.03106382116675377,0.0001,316438,,
1316353,3739,8832,8.67,351,0.05,163.78,0.016092553734779358,0.0001,316588,,
1316986,3742,8836,8.7,351,0.05,164.59,0.15133768320083618,0.0001,316746,,
1317678,3744,8840,8.78,351,0.05,165.04,0.06846417486667633,0.0001,316919,,
1318317,3745,8844,8.86,351,0.05,165.92,0.030057134106755257,0.0001,317079,,
1319042,3747,8848,9.05,351,0.05,168.27,0.06704431772232056,0.0001,317260,,
