time/fps,rollout/ep_len_mean,rollout/exploration_rate,time/time_elapsed,time/total_timesteps,time/episodes,rollout/ep_rew_mean,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/n_updates,train/loss
681,933.91,0.6002959857142851,414,282619,1296,-20.36,,,0.0001,45654,0.005648673512041569
681,932.58,0.5990712142857143,416,283485,1300,-20.39,,,0.0001,45871,0.0038541466929018497
681,935.26,0.597696528571429,417,284457,1304,-20.39,,,0.0001,46114,0.007690886501222849
680,934.7,0.5964604428571432,419,285331,1308,-20.38,,,0.0001,46332,0.010157640092074871
680,934.04,0.5951479857142856,420,286259,1312,-20.42,,,0.0001,46564,0.014297952875494957
679,940.4,0.5936997571428575,422,287283,1316,-20.38,,,0.0001,46820,0.008714385330677032
679,941.93,0.5923675000000004,424,288225,1320,-20.38,,,0.0001,47056,0.008576774969696999
679,942.23,0.5911342428571428,425,289097,1324,-20.37,,,0.0001,47274,0.0032360171899199486
678,941.75,0.5897666285714285,427,290064,1328,-20.4,,,0.0001,47515,0.013413766399025917
678,941.0,0.5883990142857141,428,291031,1332,-20.42,,,0.0001,47757,0.0028757634572684765
678,934.93,0.5871657571428576,430,291903,1336,-20.48,,,0.0001,47975,0.014913281425833702
677,938.18,0.5857783428571427,431,292884,1340,-20.44,,,0.0001,48220,0.00647902674973011
677,942.18,0.5843414285714286,433,293900,1344,-20.4,,,0.0001,48474,0.015806160867214203
677,944.07,0.5831124142857149,435,294769,1348,-20.39,,,0.0001,48692,0.00399311538785696
676,946.13,0.5817928857142862,436,295702,1352,-20.37,,,0.0001,48925,0.03556256741285324
676,950.13,0.5804224428571425,438,296671,1356,-20.33,,,0.0001,49167,0.014195684343576431
676,952.55,0.5790548285714282,440,297638,1360,-20.31,,,0.0001,49409,0.014801571145653725
675,958.17,0.5776165000000004,441,298655,1364,-20.29,,,0.0001,49663,0.017105555161833763
675,960.95,0.5762587857142853,443,299615,1368,-20.25,,,0.0001,49903,0.022272776812314987
,,0.5757156999999997,,300000,,,839.9,-20.75,0.0001,49999,0.008421551436185837
666,959.59,0.5750142142857139,450,300495,1372,-20.28,,,0.0001,50123,0.01083383709192276
666,953.76,0.5736564999999998,452,301455,1376,-20.3,,,0.0001,50363,0.00901334173977375
666,956.26,0.5722973714285711,453,302416,1380,-20.29,,,0.0001,50603,0.008329333737492561
665,954.79,0.5710612857142854,455,303290,1384,-20.31,,,0.0001,50822,0.00831325352191925
665,960.47,0.569535271428572,457,304369,1388,-20.26,,,0.0001,51092,0.008970974013209343
665,962.21,0.5682355428571427,458,305288,1392,-20.23,,,0.0001,51321,0.007763102650642395
664,967.08,0.5669174285714287,460,306220,1396,-20.19,,,0.0001,51554,0.006784143857657909
664,970.82,0.565539914285714,462,307194,1400,-20.17,,,0.0001,51798,0.010630149394273758
664,966.75,0.5643066571428575,463,308066,1404,-20.18,,,0.0001,52016,0.011994494125247002
664,968.77,0.5630026857142856,465,308988,1408,-20.17,,,0.0001,52246,0.010287664830684662
663,971.04,0.5616166857142852,467,309968,1412,-20.18,,,0.0001,52491,0.01080230064690113
663,966.73,0.5603212,468,310884,1416,-20.2,,,0.0001,52720,0.008038110099732876
663,967.72,0.5589436857142853,470,311858,1420,-20.2,,,0.0001,52964,0.005795327015221119
662,969.69,0.5576397142857143,471,312780,1424,-20.2,,,0.0001,53194,0.005420464091002941
662,971.33,0.556225428571429,473,313780,1428,-20.2,,,0.0001,53444,0.00690047163516283
662,969.34,0.5549228714285717,475,314701,1432,-20.2,,,0.0001,53675,0.02005632221698761
661,971.2,0.5536245571428571,476,315619,1436,-20.18,,,0.0001,53904,0.007844807580113411
661,969.2,0.5523064428571429,478,316551,1440,-20.19,,,0.0001,54137,0.018417978659272194
661,967.67,0.5509147857142853,480,317535,1444,-20.22,,,0.0001,54383,0.007435974664986134
660,968.62,0.5496433428571433,481,318434,1448,-20.24,,,0.0001,54608,0.006312388926744461
660,970.57,0.5482460285714281,483,319422,1452,-20.21,,,0.0001,54855,0.00968434102833271
659,973.47,0.5467638571428576,486,320470,1456,-20.21,,,0.0001,55117,0.007323488127440214
658,970.49,0.5455108000000005,487,321356,1460,-20.25,,,0.0001,55338,0.008129515685141087
657,967.1,0.5441983428571429,489,322284,1464,-20.28,,,0.0001,55570,0.005474931560456753
657,966.11,0.5428660857142857,491,323226,1468,-20.32,,,0.0001,55806,0.009375715628266335
656,965.29,0.541651214285714,493,324085,1472,-20.3,,,0.0001,56021,0.016260601580142975
656,960.7,0.5404434142857144,495,324939,1476,-20.34,,,0.0001,56234,0.011549266055226326
655,961.61,0.5390588285714288,497,325918,1480,-20.35,,,0.0001,56479,0.008364369161427021
654,962.41,0.537790214285714,499,326815,1484,-20.34,,,0.0001,56703,0.013680187985301018
653,957.23,0.536446642857143,501,327765,1488,-20.37,,,0.0001,56941,0.014350736513733864
653,956.55,0.5351723714285719,503,328666,1492,-20.36,,,0.0001,57166,0.018035192042589188
652,957.1,0.5338358714285719,505,329611,1496,-20.38,,,0.0001,57402,0.013227209448814392
651,958.65,0.5324201714285719,507,330612,1500,-20.4,,,0.0001,57652,0.03138621151447296
651,962.0,0.5310737714285716,509,331564,1504,-20.41,,,0.0001,57890,0.013984866440296173
650,960.89,0.5298079857142861,511,332459,1508,-20.42,,,0.0001,58114,0.012255750596523285
649,957.41,0.5285450285714288,513,333352,1512,-20.42,,,0.0001,58337,0.0060799866914749146
648,959.01,0.5271986285714285,515,334304,1516,-20.43,,,0.0001,58575,0.008696597069501877
648,955.42,0.5259582999999999,517,335181,1520,-20.42,,,0.0001,58795,0.005440239794552326
647,957.34,0.5245793714285718,519,336156,1524,-20.38,,,0.0001,59038,0.014526081271469593
646,955.53,0.5232202428571431,521,337117,1528,-20.37,,,0.0001,59279,0.019561611115932465
646,955.51,0.5219176857142857,523,338038,1532,-20.39,,,0.0001,59509,0.005207674577832222
645,957.59,0.5205415857142857,525,339011,1536,-20.42,,,0.0001,59752,0.007832203060388565
644,961.71,0.5190961857142858,527,340033,1540,-20.44,,,0.0001,60008,0.011008304543793201
643,961.88,0.5177101857142856,529,341013,1544,-20.4,,,0.0001,60253,0.030607199296355247
643,963.25,0.5163906571428569,531,341946,1548,-20.4,,,0.0001,60486,0.007523965090513229
642,962.74,0.5150131428571434,533,342920,1552,-20.41,,,0.0001,60729,0.01334040705114603
641,957.95,0.5136992714285711,535,343849,1556,-20.45,,,0.0001,60962,0.012166827917098999
641,961.47,0.5123076142857144,537,344833,1560,-20.43,,,0.0001,61208,0.00557320099323988
640,962.95,0.5109300999999997,539,345807,1564,-20.42,,,0.0001,61451,0.024657994508743286
640,967.84,0.5094366142857143,541,346863,1568,-20.39,,,0.0001,61715,0.003747557057067752
639,972.87,0.5080336428571427,544,347855,1572,-20.37,,,0.0001,61963,0.020017700269818306
638,984.35,0.5064213571428571,546,348995,1576,-20.29,,,0.0001,62248,0.008015583269298077
636,985.9,0.5049872714285711,550,350009,1580,-20.25,,,0.0001,62502,0.008665231056511402
634,994.69,0.5034174142857137,553,351119,1584,-20.22,,,0.0001,62779,0.00714048370718956
633,999.33,0.5019111999999999,556,352184,1588,-20.21,,,0.0001,63045,0.004673970863223076
631,1002.24,0.5005350999999998,558,353157,1592,-20.23,,,0.0001,63289,0.006288370583206415
630,1002.6,0.49918728571428594,561,354110,1596,-20.21,,,0.0001,63527,0.004690233618021011
628,1000.95,0.4978267428571427,565,355072,1600,-20.19,,,0.0001,63767,0.01419579517096281
627,1002.47,0.4964124571428573,567,356072,1604,-20.16,,,0.0001,64017,0.01601594313979149
626,1002.61,0.4951438428571424,570,356969,1608,-20.17,,,0.0001,64242,0.004166610538959503
624,1008.43,0.49366450000000006,573,358015,1612,-20.13,,,0.0001,64503,0.014659984968602657
623,1005.15,0.49243972857142815,575,358881,1616,-20.14,,,0.0001,64720,0.012770330533385277
620,1008.68,0.4910650428571428,579,359853,1620,-20.12,,,0.0001,64963,0.013903582468628883
619,1006.55,0.4897681428571429,582,360770,1624,-20.14,,,0.0001,65192,0.012758689001202583
617,1005.17,0.4884641714285719,585,361692,1628,-20.15,,,0.0001,65422,0.005179271101951599
615,1006.38,0.48713050000000013,589,362635,1632,-20.11,,,0.0001,65658,0.007281689438968897
613,1008.67,0.4856695428571426,592,363668,1636,-20.08,,,0.0001,65916,0.010730834677815437
612,1006.92,0.484266571428571,595,364660,1640,-20.06,,,0.0001,66164,0.0070345159620046616
610,1008.65,0.4828155142857138,598,365686,1644,-20.08,,,0.0001,66421,0.0092806750908494
608,1015.01,0.4812696999999998,602,366779,1648,-20.0,,,0.0001,66694,0.010370243340730667
607,1018.36,0.4797719714285714,605,367838,1652,-19.99,,,0.0001,66959,0.010913114063441753
605,1022.67,0.47830960000000033,609,368872,1656,-19.96,,,0.0001,67217,0.010066581889986992
604,1022.83,0.4769151142857144,611,369858,1660,-19.96,,,0.0001,67464,0.01698385924100876
602,1025.54,0.47543860000000027,615,370902,1664,-19.94,,,0.0001,67725,0.00930911023169756
600,1025.37,0.47394652857142827,619,371957,1668,-19.95,,,0.0001,67989,0.02180943824350834
598,1025.95,0.4725350714285711,623,372955,1672,-19.94,,,0.0001,68238,0.004151572473347187
597,1022.0,0.4710727,626,373989,1676,-19.96,,,0.0001,68497,0.014556461945176125
595,1025.87,0.4695000142857144,629,375101,1680,-19.95,,,0.0001,68775,0.009654329158365726
594,1019.1,0.4681521999999996,632,376054,1684,-19.96,,,0.0001,69013,0.008784010075032711
593,1018.26,0.4666756857142854,635,377098,1688,-19.97,,,0.0001,69274,0.007452993653714657
591,1021.33,0.465203414285714,638,378139,1692,-19.92,,,0.0001,69534,0.00418880907818675
591,1025.33,0.4637198285714288,641,379188,1696,-19.91,,,0.0001,69796,0.010294569656252861
589,1027.06,0.4622928142857138,644,380197,1700,-19.91,,,0.0001,70049,0.004661026876419783
588,1026.13,0.46092378571428594,648,381165,1704,-19.93,,,0.0001,70291,0.010114976204931736
586,1028.97,0.45954485714285664,651,382140,1708,-19.91,,,0.0001,70534,0.0146989980712533
585,1032.57,0.45794812857142875,654,383269,1712,-19.85,,,0.0001,70817,0.004562020301818848
583,1040.13,0.4564489857142858,658,384329,1716,-19.8,,,0.0001,71082,0.006254337262362242
582,1047.25,0.45481972857142894,661,385481,1720,-19.76,,,0.0001,71370,0.017492085695266724
581,1050.98,0.4533884714285712,665,386493,1724,-19.76,,,0.0001,71623,0.009699346497654915
579,1058.61,0.45180447142857183,669,387613,1728,-19.74,,,0.0001,71903,0.009292904287576675
577,1061.02,0.45038169999999966,672,388619,1732,-19.76,,,0.0001,72154,0.010944078676402569
576,1063.58,0.4488429571428567,676,389707,1736,-19.75,,,0.0001,72426,0.002649021800607443
575,1066.19,0.44736078571428606,679,390755,1740,-19.74,,,0.0001,72688,0.005879699718207121
573,1074.68,0.4456014142857142,683,391999,1744,-19.67,,,0.0001,72999,0.013249967247247696
572,1069.93,0.44424087142857194,686,392961,1748,-19.72,,,0.0001,73240,0.005441926419734955
571,1066.11,0.4428845714285714,689,393920,1752,-19.74,,,0.0001,73479,0.00678206468001008
570,1067.33,0.4413741142857146,692,394988,1756,-19.75,,,0.0001,73746,0.004170848522335291
569,1070.41,0.4398792142857145,695,396045,1760,-19.71,,,0.0001,74011,0.013333875685930252
568,1071.71,0.43836592857142853,698,397115,1764,-19.69,,,0.0001,74278,0.005625850521028042
567,1075.27,0.4367508142857146,702,398257,1768,-19.69,,,0.0001,74564,0.009004882536828518
566,1077.56,0.43524742857142895,705,399320,1772,-19.69,,,0.0001,74829,0.0056348457001149654
,,0.4342871285714288,,400000,,,1433.2,-17.05,0.0001,74999,0.02547677420079708
556,1079.5,0.43371292857142874,719,400405,1776,-19.69,,,0.0001,75101,0.012897282838821411
555,1077.12,0.43221520000000047,723,401464,1780,-19.69,,,0.0001,75365,0.0032377070747315884
554,1080.91,0.430735857142857,726,402510,1784,-19.69,,,0.0001,75627,0.017504194751381874
553,1084.09,0.42914620000000014,728,403634,1788,-19.67,,,0.0001,75908,0.016307376325130463
553,1086.9,0.4275664428571424,731,404751,1792,-19.69,,,0.0001,76187,0.00906516332179308
552,1086.39,0.42610548571428597,734,405784,1796,-19.68,,,0.0001,76445,0.017633497714996338
551,1094.34,0.42438854285714345,737,406998,1800,-19.6,,,0.0001,76749,0.004284301772713661
550,1098.81,0.4228625285714289,741,408077,1804,-19.57,,,0.0001,77019,0.004701769910752773
549,1104.27,0.42131105714285744,744,409174,1808,-19.5,,,0.0001,77293,0.013357977382838726
548,1104.68,0.41970584285714285,748,410309,1812,-19.56,,,0.0001,77577,0.011341015808284283
547,1107.95,0.4180963857142854,751,411447,1816,-19.55,,,0.0001,77861,0.016663234680891037
545,1108.11,0.4164657142857139,755,412600,1820,-19.57,,,0.0001,78149,0.01887177862226963
544,1115.95,0.4147445285714285,759,413817,1824,-19.53,,,0.0001,78454,0.015438752248883247
543,1109.62,0.41338681428571444,762,414777,1828,-19.57,,,0.0001,78694,0.006366714835166931
542,1108.81,0.41198667142857104,766,415767,1832,-19.56,,,0.0001,78941,0.016530340537428856
541,1108.92,0.410433785714286,769,416865,1836,-19.54,,,0.0001,79216,0.016058433800935745
540,1110.7,0.40888231428571453,773,417962,1840,-19.51,,,0.0001,79490,0.004008375573903322
539,1107.78,0.4072332571428571,777,419128,1844,-19.55,,,0.0001,79781,0.010751801542937756
538,1111.47,0.40573128571428596,780,420190,1848,-19.54,,,0.0001,80047,0.01635337993502617
537,1119.91,0.4040907142857142,784,421350,1852,-19.49,,,0.0001,80337,0.005107567645609379
535,1121.32,0.40253782857142806,788,422448,1856,-19.44,,,0.0001,80611,0.01113844569772482
535,1120.9,0.4010584857142857,791,423494,1860,-19.47,,,0.0001,80873,0.01619565114378929
534,1122.77,0.3994702428571424,794,424617,1864,-19.49,,,0.0001,81154,0.006013376172631979
533,1120.02,0.3979569571428575,797,425687,1868,-19.48,,,0.0001,81421,0.010091538541018963
532,1127.58,0.39619192857142915,801,426935,1872,-19.47,,,0.0001,81733,0.003344548400491476
531,1126.84,0.3946941999999998,804,427994,1876,-19.52,,,0.0001,81998,0.022870346903800964
531,1127.59,0.39317384285714263,807,429069,1880,-19.53,,,0.0001,82267,0.01145961880683899
530,1126.53,0.39174399999999954,811,430080,1884,-19.54,,,0.0001,82519,0.006680723745375872
529,1126.18,0.3901600000000002,814,431200,1888,-19.52,,,0.0001,82799,0.0056661199778318405
527,1123.87,0.38865802857142906,818,432262,1892,-19.52,,,0.0001,83065,0.008336292579770088
527,1129.11,0.38701038571428625,822,433427,1896,-19.47,,,0.0001,83356,0.0024971207603812218
526,1126.39,0.3853910285714285,825,434572,1900,-19.51,,,0.0001,83642,0.011655841022729874
525,1125.6,0.38388905714285737,828,435634,1904,-19.49,,,0.0001,83908,0.00545278936624527
524,1128.49,0.38223151428571434,832,436806,1908,-19.5,,,0.0001,84201,0.01108550000935793
523,1124.57,0.3807521714285719,835,437852,1912,-19.51,,,0.0001,84462,0.014011918567121029
522,1126.55,0.37905361428571416,839,439053,1916,-19.52,,,0.0001,84763,0.019157376140356064
521,1129.56,0.37731121428571457,843,440285,1920,-19.49,,,0.0001,85071,0.019499247893691063
521,1128.49,0.37563104285714277,847,441473,1924,-19.45,,,0.0001,85368,0.011253627017140388
520,1133.75,0.3741007857142854,850,442555,1928,-19.39,,,0.0001,85638,0.008574813604354858
519,1135.48,0.37264548571428535,853,443584,1932,-19.4,,,0.0001,85895,0.019781403243541718
518,1141.02,0.370891771428572,857,444824,1936,-19.41,,,0.0001,86205,0.019331898540258408
518,1138.27,0.36943364285714264,860,445855,1940,-19.44,,,0.0001,86463,0.008222941309213638
517,1136.86,0.3678326714285719,864,446987,1944,-19.46,,,0.0001,86746,0.006228819955140352
516,1141.69,0.36615957142857103,868,448170,1948,-19.38,,,0.0001,87042,0.005273866932839155
515,1137.88,0.36463497142857126,871,449248,1952,-19.41,,,0.0001,87311,0.010782168246805668
514,1137.54,0.36309057142857193,875,450340,1956,-19.43,,,0.0001,87584,0.01309000700712204
513,1146.03,0.361305742857143,879,451602,1960,-19.36,,,0.0001,87900,0.01356826163828373
512,1145.32,0.3597500285714288,882,452702,1964,-19.34,,,0.0001,88175,0.0037435058038681746
511,1144.63,0.3582551285714286,886,453759,1968,-19.34,,,0.0001,88439,0.005307986866682768
510,1133.35,0.3568818571428568,890,454730,1972,-19.38,,,0.0001,88682,0.0111925657838583
510,1135.28,0.355306342857143,892,455844,1976,-19.35,,,0.0001,88960,0.0062473611906170845
509,1138.6,0.3536700142857141,896,457001,1980,-19.34,,,0.0001,89250,0.011037719435989857
508,1144.56,0.3520294428571432,900,458161,1984,-19.35,,,0.0001,89540,0.012736694887280464
507,1141.65,0.350545857142857,904,459210,1988,-19.4,,,0.0001,89802,0.009954366832971573
507,1141.1,0.3490651,907,460257,1992,-19.44,,,0.0001,90064,0.02010573074221611
506,1143.14,0.34734108571428524,911,461476,1996,-19.46,,,0.0001,90368,0.005827037617564201
505,1156.91,0.34524369999999993,916,462959,2000,-19.38,,,0.0001,90739,0.020224014297127724
504,1156.62,0.34376577142857123,919,464004,2004,-19.42,,,0.0001,91000,0.013679109513759613
504,1152.87,0.3422341000000003,922,465087,2008,-19.47,,,0.0001,91271,0.004907600581645966
503,1155.12,0.34068262857142884,925,466184,2012,-19.45,,,0.0001,91545,0.01450519822537899
502,1148.79,0.3392244999999995,929,467215,2016,-19.48,,,0.0001,91803,0.013437465764582157
501,1146.72,0.33756130000000006,933,468391,2020,-19.51,,,0.0001,92097,0.00641976110637188
501,1147.35,0.3358613285714287,936,469593,2024,-19.56,,,0.0001,92398,0.009015314280986786
500,1163.81,0.3337399000000001,941,471093,2028,-19.5,,,0.0001,92773,0.009599747136235237
499,1168.38,0.33212195714285697,945,472237,2032,-19.45,,,0.0001,93059,0.0076590534299612045
498,1169.01,0.3303470285714284,949,473492,2036,-19.45,,,0.0001,93372,0.004953659605234861
497,1171.89,0.32878990000000063,953,474593,2040,-19.45,,,0.0001,93648,0.020582227036356926
497,1176.45,0.32703618571428617,957,475833,2044,-19.45,,,0.0001,93958,0.006599503103643656
496,1178.94,0.32527822857142885,960,477076,2048,-19.49,,,0.0001,94268,0.011384203098714352
495,1186.7,0.3234778428571433,965,478349,2052,-19.42,,,0.0001,94587,0.008919652551412582
495,1189.33,0.32184858571428543,968,479501,2056,-19.36,,,0.0001,94875,0.008699235506355762
494,1193.95,0.3198996999999999,973,480879,2060,-19.37,,,0.0001,95219,0.0023808262776583433
493,1200.95,0.31808658571428605,977,482161,2064,-19.35,,,0.0001,95540,0.009726179763674736
493,1208.08,0.31633852857142897,980,483397,2068,-19.34,,,0.0001,95849,0.0061975945718586445
492,1216.21,0.31468522857142867,984,484566,2072,-19.26,,,0.0001,96141,0.011719334870576859
491,1222.06,0.31290605714285724,989,485824,2076,-19.21,,,0.0001,96455,0.015746796503663063
490,1222.71,0.3112428571428567,993,487000,2080,-19.21,,,0.0001,96749,0.014131605625152588
489,1228.58,0.3093887285714281,997,488311,2084,-19.14,,,0.0001,97077,0.014357613399624825
488,1231.97,0.307796242857143,1001,489437,2088,-19.1,,,0.0001,97359,0.01564931496977806
488,1239.76,0.3060439428571432,1005,490676,2092,-19.02,,,0.0001,97668,0.00782805122435093
487,1242.67,0.3042152714285714,1009,491969,2096,-19.03,,,0.0001,97992,0.006017153151333332
486,1229.78,0.3025817714285718,1013,493124,2100,-19.15,,,0.0001,98280,0.011992542073130608
486,1233.7,0.30095110000000025,1016,494277,2104,-19.12,,,0.0001,98569,0.02030322514474392
485,1240.71,0.29917617142857167,1020,495532,2108,-19.09,,,0.0001,98882,0.008008326403796673
484,1253.35,0.2971636428571428,1025,496955,2112,-19.04,,,0.0001,99238,0.005956715438514948
484,1264.91,0.29530527142857144,1028,498269,2116,-19.01,,,0.0001,99567,0.016325585544109344
483,1271.48,0.2934030571428571,1033,499614,2120,-18.99,,,0.0001,99903,0.012511657550930977
,,0.2928585571428567,,500000,,,1552.2,-18.65,0.0001,99999,0.01155654527246952
475,1272.17,0.29167762857142887,1054,500834,2124,-19.02,,,0.0001,100208,0.010655832476913929
474,1262.93,0.28988431428571426,1058,502102,2128,-19.04,,,0.0001,100525,0.00528748519718647
474,1265.37,0.28818292857142835,1061,503305,2132,-19.07,,,0.0001,100826,0.011046670377254486
473,1263.95,0.28645467142857195,1065,504527,2136,-19.09,,,0.0001,101131,0.007349895313382149
472,1271.41,0.284630242857143,1069,505817,2140,-19.03,,,0.0001,101454,0.004701451864093542
472,1263.24,0.2831622142857144,1072,506855,2144,-19.06,,,0.0001,101713,0.009607838466763496
471,1263.25,0.2813985999999996,1076,508102,2148,-19.07,,,0.0001,102025,0.006450575776398182
471,1261.23,0.2796731714285715,1081,509322,2152,-19.14,,,0.0001,102330,0.007572256028652191
470,1263.53,0.27795339999999946,1085,510538,2156,-19.2,,,0.0001,102634,0.004484620410948992
469,1261.26,0.2760893714285717,1090,511856,2160,-19.18,,,0.0001,102963,0.009782946668565273
468,1263.74,0.274188571428572,1095,513200,2164,-19.22,,,0.0001,103299,0.005399482790380716
467,1264.41,0.27241505714285696,1100,514454,2168,-19.23,,,0.0001,103613,0.010354181751608849
467,1267.59,0.27065709999999965,1103,515697,2172,-19.28,,,0.0001,103924,0.009335123933851719
466,1264.56,0.26898541428571454,1108,516879,2176,-19.31,,,0.0001,104219,0.01200105994939804
