time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,time/fps,rollout/exploration_rate,eval/mean_ep_length,eval/mean_reward,train/learning_rate,train/loss,train/n_updates
3556,-18.81,1340.93,15751,784402,49,0.01,,,0.0001,0.014923952519893646,171100
3560,-18.78,1346.11,15755,785839,49,0.01,,,0.0001,0.0030081963632255793,171459
3564,-18.72,1356.43,15759,787318,49,0.01,,,0.0001,0.009924381971359253,171829
3568,-18.67,1365.97,15763,788861,50,0.01,,,0.0001,0.009591111913323402,172215
3572,-18.61,1374.64,15766,790257,50,0.01,,,0.0001,0.004218416288495064,172564
3576,-18.6,1375.23,15770,791612,50,0.01,,,0.0001,0.015611331909894943,172902
3580,-18.61,1382.46,15773,793014,50,0.01,,,0.0001,0.007972766645252705,173253
3584,-18.57,1386.32,15777,794363,50,0.01,,,0.0001,0.004829145967960358,173590
3588,-18.48,1389.51,15780,795850,50,0.01,,,0.0001,0.004714088048785925,173962
3592,-18.5,1394.54,15784,797281,50,0.01,,,0.0001,0.009891086257994175,174320
3596,-18.46,1399.67,15787,798663,50,0.01,,,0.0001,0.004445454105734825,174665
,,,,800000,,0.01,1629.85,-18.0,0.0001,0.012868783436715603,174999
3600,-18.42,1407.71,15803,800102,50,0.01,,,0.0001,0.01880473829805851,175025
3604,-18.35,1416.57,15807,801634,50,0.01,,,0.0001,0.007872138172388077,175408
3608,-18.29,1423.72,15811,803131,50,0.01,,,0.0001,0.006743738427758217,175782
3612,-18.23,1429.78,15814,804608,50,0.01,,,0.0001,0.003961409907788038,176151
3616,-18.23,1430.94,15817,805969,50,0.01,,,0.0001,0.018002143129706383,176492
3620,-18.23,1430.73,15820,807298,51,0.01,,,0.0001,0.0051896837539970875,176824
3624,-18.18,1443.38,15824,808842,51,0.01,,,0.0001,0.012221226468682289,177210
3628,-18.19,1446.79,15828,810282,51,0.01,,,0.0001,0.0062403371557593346,177570
3632,-18.19,1444.14,15832,811667,51,0.01,,,0.0001,0.00873228907585144,177916
3636,-18.21,1445.91,15835,813097,51,0.01,,,0.0001,0.007930631749331951,178274
3640,-18.15,1449.77,15839,814570,51,0.01,,,0.0001,0.006946587935090065,178642
3644,-18.13,1451.9,15842,815965,51,0.01,,,0.0001,0.012693732976913452,178991
3648,-18.11,1453.04,15845,817376,51,0.01,,,0.0001,0.00775484275072813,179343
3652,-18.14,1451.18,15849,818784,51,0.01,,,0.0001,0.007480395957827568,179695
3656,-18.15,1454.53,15852,820211,51,0.01,,,0.0001,0.008748390711843967,180052
3660,-18.15,1454.57,15855,821649,51,0.01,,,0.0001,0.003325131954625249,180412
3664,-18.18,1451.49,15858,823047,51,0.01,,,0.0001,0.005519650410860777,180761
3668,-18.23,1447.75,15862,824498,51,0.01,,,0.0001,0.009136050008237362,181124
3672,-18.24,1450.19,15865,825943,52,0.01,,,0.0001,0.004834475927054882,181485
3676,-18.18,1464.57,15869,827666,52,0.01,,,0.0001,0.006863965652883053,181916
3680,-18.18,1471.16,15873,829236,52,0.01,,,0.0001,0.017489727586507797,182308
3684,-18.13,1479.63,15877,830785,52,0.01,,,0.0001,0.007309666369110346,182696
3688,-18.17,1478.69,15881,832248,52,0.01,,,0.0001,0.005567069631069899,183061
3692,-18.16,1477.67,15884,833661,52,0.01,,,0.0001,0.004830922000110149,183415
3696,-18.16,1480.15,15888,835106,52,0.01,,,0.0001,0.00869735237210989,183776
3700,-18.12,1477.76,15891,836486,52,0.01,,,0.0001,0.0023366049863398075,184121
3704,-18.16,1478.08,15895,838027,52,0.01,,,0.0001,0.009743038564920425,184506
3708,-18.17,1478.67,15899,839539,52,0.01,,,0.0001,0.01915811002254486,184884
3712,-18.17,1479.89,15902,841042,52,0.01,,,0.0001,0.008421308360993862,185260
3716,-18.12,1486.02,15906,842557,52,0.01,,,0.0001,0.009179341606795788,185639
3720,-18.14,1492.55,15909,844043,53,0.01,,,0.0001,0.005631729960441589,186010
3724,-18.11,1494.6,15913,845648,53,0.01,,,0.0001,0.006470355670899153,186411
3728,-18.12,1498.79,15917,847198,53,0.01,,,0.0001,0.009384958073496819,186799
3732,-18.02,1509.37,15921,848860,53,0.01,,,0.0001,0.006683676037937403,187214
3736,-18.01,1511.68,15924,850359,53,0.01,,,0.0001,0.005542930215597153,187589
3740,-18.06,1508.5,15928,851758,53,0.01,,,0.0001,0.0044754683040082455,187939
3744,-18.01,1518.44,15932,853405,53,0.01,,,0.0001,0.006823469884693623,188351
3748,-17.98,1522.2,15935,854906,53,0.01,,,0.0001,0.03034924902021885,188726
3752,-17.9,1530.5,15940,856525,53,0.01,,,0.0001,0.009955288842320442,189131
3756,-17.89,1535.81,15943,858079,53,0.01,,,0.0001,0.015101094730198383,189519
3760,-17.9,1539.57,15947,859609,53,0.01,,,0.0001,0.009371036663651466,189902
3764,-17.88,1547.7,15951,861213,53,0.01,,,0.0001,0.012494330294430256,190303
3768,-17.79,1550.89,15955,862748,54,0.01,,,0.0001,0.01734226942062378,190686
3772,-17.8,1549.73,15958,864168,54,0.01,,,0.0001,0.004905557259917259,191041
3776,-17.86,1546.57,15962,865810,54,0.01,,,0.0001,0.006683999672532082,191452
3780,-17.8,1550.55,15966,867481,54,0.01,,,0.0001,0.010828007012605667,191870
3784,-17.84,1549.57,15970,869009,54,0.01,,,0.0001,0.009853010065853596,192252
3788,-17.75,1558.87,15974,870719,54,0.01,,,0.0001,0.017368987202644348,192679
3792,-17.82,1559.19,15977,872132,54,0.01,,,0.0001,0.005515568424016237,193032
3796,-17.82,1567.65,15981,873785,54,0.01,,,0.0001,0.010844087228178978,193446
3800,-17.73,1580.88,15985,875485,54,0.01,,,0.0001,0.02603856660425663,193871
3804,-17.73,1586.73,15989,877165,54,0.01,,,0.0001,0.009966101497411728,194291
3808,-17.76,1586.07,15993,878655,54,0.01,,,0.0001,0.010089538060128689,194663
3812,-17.71,1592.93,15997,880335,55,0.01,,,0.0001,0.005785693414509296,195083
3816,-17.73,1592.81,16001,881863,55,0.01,,,0.0001,0.009035754948854446,195465
3820,-17.62,1601.59,16005,883572,55,0.01,,,0.0001,0.010649358853697777,195892
3824,-17.67,1602.3,16009,885189,55,0.01,,,0.0001,0.010754842311143875,196297
3828,-17.64,1608.56,16013,886882,55,0.01,,,0.0001,0.002867287490516901,196720
3832,-17.7,1609.59,16017,888552,55,0.01,,,0.0001,0.011614442802965641,197137
3836,-17.7,1613.85,16021,890158,55,0.01,,,0.0001,0.006008425261825323,197539
3840,-17.67,1616.55,16025,891629,55,0.01,,,0.0001,0.01713402196764946,197907
3844,-17.71,1616.78,16029,893287,55,0.01,,,0.0001,0.009012052789330482,198321
3848,-17.73,1621.8,16033,894907,55,0.01,,,0.0001,0.008304285816848278,198726
3852,-17.73,1622.67,16037,896554,55,0.01,,,0.0001,0.019859282299876213,199138
3856,-17.74,1629.71,16041,898277,55,0.01,,,0.0001,0.01815536431968212,199569
3860,-17.76,1636.92,16045,899991,56,0.01,,,0.0001,0.004741744138300419,199997
,,,,900000,,0.01,1667.4,-16.95,0.0001,0.010657353326678276,199999
3864,-17.77,1635.12,16061,901547,56,0.01,,,0.0001,0.011342564597725868,200386
3868,-17.87,1635.07,16065,903068,56,0.01,,,0.0001,0.00986200850456953,200766
3872,-17.85,1644.13,16069,904721,56,0.01,,,0.0001,0.014699569903314114,201180
3876,-17.81,1645.05,16073,906382,56,0.01,,,0.0001,0.00766033586114645,201595
3880,-17.84,1650.04,16077,908170,56,0.01,,,0.0001,0.014477149583399296,202042
3884,-17.81,1659.28,16082,909940,56,0.01,,,0.0001,0.00993928499519825,202484
3888,-17.86,1656.83,16085,911590,56,0.01,,,0.0001,0.006087175570428371,202897
3892,-17.75,1669.72,16090,913333,56,0.01,,,0.0001,0.0036786235868930817,203333
3896,-17.73,1671.96,16093,915043,56,0.01,,,0.0001,0.006778613664209843,203760
3900,-17.86,1667.59,16097,916647,56,0.01,,,0.0001,0.006146153435111046,204161
3904,-17.82,1671.71,16101,918432,57,0.01,,,0.0001,0.01257329247891903,204607
3908,-17.82,1683.92,16106,920231,57,0.01,,,0.0001,0.004659721627831459,205057
3912,-17.9,1679.61,16109,921796,57,0.01,,,0.0001,0.013627443462610245,205448
3916,-17.91,1683.42,16113,923413,57,0.01,,,0.0001,0.026304330676794052,205853
3920,-17.96,1685.58,16117,925176,57,0.01,,,0.0001,0.015516365878283978,206293
3924,-18.01,1682.19,16121,926709,57,0.01,,,0.0001,0.009564868174493313,206677
3928,-18.04,1676.55,16125,928261,57,0.01,,,0.0001,0.01426033116877079,207065
3932,-18.1,1668.17,16128,929727,57,0.01,,,0.0001,0.015165889635682106,207431
3936,-18.02,1681.34,16133,931651,57,0.01,,,0.0001,0.021887395530939102,207912
3940,-18.02,1692.16,16137,933390,57,0.01,,,0.0001,0.020799094811081886,208347
3944,-18.0,1697.55,16141,935177,57,0.01,,,0.0001,0.013002736493945122,208794
3948,-17.99,1696.27,16145,936775,58,0.01,,,0.0001,0.014310452155768871,209193
3952,-18.07,1700.42,16150,938517,58,0.01,,,0.0001,0.034237392246723175,209629
3956,-18.08,1699.54,16154,940228,58,0.01,,,0.0001,0.029342425987124443,210056
3960,-18.12,1695.36,16158,941839,58,0.01,,,0.0001,0.004992343485355377,210459
3964,-18.13,1697.72,16161,943456,58,0.01,,,0.0001,0.018105247989296913,210863
3968,-18.18,1702.84,16165,945115,58,0.01,,,0.0001,0.011204350739717484,211278
3972,-18.17,1704.21,16169,946793,58,0.01,,,0.0001,0.010351747274398804,211698
3976,-18.19,1709.15,16174,948586,58,0.01,,,0.0001,0.009033151902258396,212146
3980,-18.26,1698.86,16178,950118,58,0.01,,,0.0001,0.006517439614981413,212529
3984,-18.31,1693.84,16182,951760,58,0.01,,,0.0001,0.009102016687393188,212939
3988,-18.39,1693.9,16186,953404,58,0.01,,,0.0001,0.011163752526044846,213350
3992,-18.46,1693.39,16190,955127,58,0.01,,,0.0001,0.009060980752110481,213781
3996,-18.49,1694.98,16195,956878,59,0.01,,,0.0001,0.01601811870932579,214219
4000,-18.51,1693.46,16198,958436,59,0.01,,,0.0001,0.01576714962720871,214608
4004,-18.61,1688.58,16202,960101,59,0.01,,,0.0001,0.004223699681460857,215025
4008,-18.69,1681.28,16206,961721,59,0.01,,,0.0001,0.009763939306139946,215430
4012,-18.64,1691.2,16211,963539,59,0.01,,,0.0001,0.038903314620256424,215884
4016,-18.73,1692.38,16215,965187,59,0.01,,,0.0001,0.02131815440952778,216296
4020,-18.78,1686.74,16218,966808,59,0.01,,,0.0001,0.012202085927128792,216701
4024,-18.8,1692.37,16223,968481,59,0.01,,,0.0001,0.013892126269638538,217120
4028,-18.88,1695.93,16226,970130,59,0.01,,,0.0001,0.008458461612462997,217532
4032,-18.87,1705.06,16230,971824,59,0.01,,,0.0001,0.011668943800032139,217955
4036,-18.96,1702.88,16235,973695,59,0.01,,,0.0001,0.028860028833150864,218423
4040,-19.0,1696.56,16239,975272,60,0.01,,,0.0001,0.013344625011086464,218817
4044,-19.04,1699.34,16243,977121,60,0.01,,,0.0001,0.02073342725634575,219280
4048,-19.04,1711.07,16248,979015,60,0.01,,,0.0001,0.004514663480222225,219753
4052,-19.01,1713.79,16252,980829,60,0.01,,,0.0001,0.014676114544272423,220207
4056,-19.05,1708.53,16256,982406,60,0.01,,,0.0001,0.004524960182607174,220601
4060,-19.06,1706.95,16260,983963,60,0.01,,,0.0001,0.005795514211058617,220990
4064,-19.08,1717.81,16264,985851,60,0.01,,,0.0001,0.01853988692164421,221462
4068,-19.05,1726.33,16269,987725,60,0.01,,,0.0001,0.015754107385873795,221931
4072,-19.08,1730.33,16273,989507,60,0.01,,,0.0001,0.01596745289862156,222376
4076,-19.16,1725.93,16277,991183,60,0.01,,,0.0001,0.0291970856487751,222795
4080,-19.15,1734.59,16282,992931,60,0.01,,,0.0001,0.01615888997912407,223232
4084,-19.21,1734.88,16286,994574,61,0.01,,,0.0001,0.020216651260852814,223643
4088,-19.24,1732.0,16289,996143,61,0.01,,,0.0001,0.009793519042432308,224035
4092,-19.28,1733.11,16294,997894,61,0.01,,,0.0001,0.014925792813301086,224473
4096,-19.35,1731.99,16298,999618,61,0.01,,,0.0001,0.008487207815051079,224904
,,,,1000000,,0.01,1765.1,-19.9,0.0001,0.012612038291990757,224999
4100,-19.39,1737.57,16315,1001322,61,0.01,,,0.0001,0.011082347482442856,225330
4104,-19.42,1744.41,16320,1003158,61,0.01,,,0.0001,0.011398847214877605,225789
4108,-19.39,1751.59,16324,1004952,61,0.01,,,0.0001,0.013026992790400982,226237
4112,-19.46,1749.04,16328,1006703,61,0.01,,,0.0001,0.010533745400607586,226675
4116,-19.43,1749.94,16332,1008377,61,0.01,,,0.0001,0.025802694261074066,227094
4120,-19.48,1751.6,16336,1010036,61,0.01,,,0.0001,0.004669821355491877,227508
4124,-19.5,1751.17,16340,1011705,61,0.01,,,0.0001,0.008525535464286804,227926
4128,-19.46,1754.39,16344,1013427,62,0.01,,,0.0001,0.014428690075874329,228356
4132,-19.45,1759.8,16349,1015262,62,0.01,,,0.0001,0.009273859672248363,228815
4136,-19.46,1752.81,16353,1016960,62,0.01,,,0.0001,0.013198098167777061,229239
4140,-19.51,1759.16,16357,1018707,62,0.01,,,0.0001,0.012469753623008728,229676
4144,-19.53,1757.25,16362,1020519,62,0.01,,,0.0001,0.010643858462572098,230129
4148,-19.59,1762.16,16367,1022530,62,0.01,,,0.0001,0.0277518592774868,230632
4152,-19.67,1758.91,16371,1024258,62,0.01,,,0.0001,0.006133729591965675,231064
4156,-19.69,1769.39,16375,1026097,62,0.01,,,0.0001,0.007083396427333355,231524
4160,-19.69,1778.52,16379,1027886,62,0.01,,,0.0001,0.0156317800283432,231971
4164,-19.73,1773.84,16384,1029656,62,0.01,,,0.0001,0.01629113405942917,232413
4168,-19.69,1769.59,16388,1031422,62,0.01,,,0.0001,0.011189332231879234,232855
4172,-19.64,1780.55,16393,1033483,63,0.01,,,0.0001,0.011099633760750294,233370
4176,-19.64,1783.99,16398,1035253,63,0.01,,,0.0001,0.012029562145471573,233813
4180,-19.62,1781.03,16402,1036923,63,0.01,,,0.0001,0.021690793335437775,234230
4184,-19.57,1783.59,16406,1038631,63,0.01,,,0.0001,0.009598580189049244,234657
4188,-19.52,1794.92,16411,1040478,63,0.01,,,0.0001,0.01674755848944187,235119
4192,-19.52,1797.5,16415,1042295,63,0.01,,,0.0001,0.01565641164779663,235573
4196,-19.47,1812.47,16420,1044390,63,0.01,,,0.0001,0.008455435745418072,236097
4200,-19.46,1804.66,16424,1045896,63,0.01,,,0.0001,0.006611265242099762,236473
4204,-19.42,1805.04,16428,1047740,63,0.01,,,0.0001,0.011611737310886383,236934
4208,-19.39,1813.78,16433,1049748,63,0.01,,,0.0001,0.024733304977416992,237436
4212,-19.37,1819.81,16438,1051662,63,0.01,,,0.0001,0.01375659555196762,237915
4216,-19.38,1828.13,16442,1053543,64,0.01,,,0.0001,0.01747431419789791,238385
4220,-19.31,1834.58,16446,1055361,64,0.01,,,0.0001,0.012000066228210926,238840
4224,-19.29,1844.43,16451,1057264,64,0.01,,,0.0001,0.010617630556225777,239315
4228,-19.32,1848.0,16455,1059085,64,0.01,,,0.0001,0.005833590403199196,239771
4232,-19.35,1848.16,16459,1060925,64,0.01,,,0.0001,0.007769188843667507,240231
4236,-19.31,1863.17,16464,1063000,64,0.01,,,0.0001,0.023051049560308456,240749
4240,-19.26,1871.46,16468,1064950,64,0.01,,,0.0001,0.017054226249456406,241237
4244,-19.22,1874.42,16473,1066828,64,0.01,,,0.0001,0.015079932287335396,241706
4248,-19.16,1870.65,16477,1068745,64,0.01,,,0.0001,0.015523516573011875,242186
4252,-19.08,1881.04,16482,1070744,64,0.01,,,0.0001,0.01759214699268341,242685
4256,-19.08,1882.7,16487,1072634,65,0.01,,,0.0001,0.014791812747716904,243158
4260,-19.01,1883.97,16491,1074461,65,0.01,,,0.0001,0.009819825179874897,243615
4264,-19.02,1885.92,16495,1076282,65,0.01,,,0.0001,0.014780445024371147,244070
4268,-19.07,1894.2,16500,1078256,65,0.01,,,0.0001,0.014431098476052284,244563
4272,-19.1,1894.68,16505,1080323,65,0.01,,,0.0001,0.010712621733546257,245080
4276,-19.08,1901.47,16509,1082267,65,0.01,,,0.0001,0.018030332401394844,245566
4280,-19.05,1914.76,16514,1084276,65,0.01,,,0.0001,0.009381943382322788,246068
4284,-19.1,1922.34,16519,1086173,65,0.01,,,0.0001,0.008254454471170902,246543
4288,-19.1,1932.51,16524,1088282,65,0.01,,,0.0001,0.009828736074268818,247070
4292,-19.1,1936.01,16529,1090193,65,0.01,,,0.0001,0.02002609521150589,247548
4296,-19.14,1927.77,16534,1092084,66,0.01,,,0.0001,0.016854844987392426,248020
4300,-19.09,1945.76,16538,1094036,66,0.01,,,0.0001,0.023530572652816772,248508
4304,-19.1,1954.22,16544,1096083,66,0.01,,,0.0001,0.008056104183197021,249020
4308,-19.13,1950.42,16548,1098006,66,0.01,,,0.0001,0.009275946766138077,249501
4312,-19.1,1945.64,16553,1099786,66,0.01,,,0.0001,0.0033316754270344973,249946
,,,,1100000,,0.01,1956.85,-19.7,0.0001,0.013204304501414299,249999
4316,-19.02,1945.52,16572,1101662,66,0.01,,,0.0001,0.016725687310099602,250415
4320,-19.04,1941.45,16576,1103385,66,0.01,,,0.0001,0.010202379897236824,250846
4324,-19.02,1935.51,16580,1105151,66,0.01,,,0.0001,0.015042845159769058,251287
4328,-18.96,1947.29,16585,1107257,66,0.01,,,0.0001,0.007866017520427704,251814
4332,-18.95,1944.62,16589,1109021,66,0.01,,,0.0001,0.009725285694003105,252255
4336,-19.0,1942.25,16594,1111034,66,0.01,,,0.0001,0.0038711163215339184,252758
4340,-18.98,1940.73,16599,1112947,67,0.01,,,0.0001,0.004772254265844822,253236
4344,-18.94,1950.65,16604,1115076,67,0.01,,,0.0001,0.03244072571396828,253768
4348,-18.99,1957.67,16610,1117165,67,0.01,,,0.0001,0.006332420744001865,254291
4352,-18.98,1957.87,16615,1119164,67,0.01,,,0.0001,0.009387245401740074,254790
4356,-18.97,1958.17,16619,1121050,67,0.01,,,0.0001,0.011012003757059574,255262
4360,-19.0,1967.78,16624,1123112,67,0.01,,,0.0001,0.00589215150102973,255777
4364,-18.9,1969.75,16628,1124982,67,0.01,,,0.0001,0.012863654643297195,256245
4368,-18.88,1979.41,16633,1127195,67,0.01,,,0.0001,0.011889220215380192,256798
4372,-18.9,1980.95,16638,1129297,67,0.01,,,0.0001,0.017772847786545753,257324
4376,-18.9,1982.27,16643,1131269,67,0.01,,,0.0001,0.005997082684189081,257817
4380,-18.94,1982.66,16648,1133284,68,0.01,,,0.0001,0.018128657713532448,258320
4384,-18.9,1982.04,16653,1135168,68,0.01,,,0.0001,0.012991795316338539,258791
4388,-18.95,1973.33,16658,1137061,68,0.01,,,0.0001,0.01236482709646225,259265
4392,-18.91,1978.87,16663,1139107,68,0.01,,,0.0001,0.007020235527306795,259776
4396,-18.89,1976.76,16667,1140948,68,0.01,,,0.0001,0.011057030409574509,260236
4400,-18.92,1972.26,16672,1142794,68,0.01,,,0.0001,0.011212198063731194,260698
4404,-18.94,1975.86,16677,1144946,68,0.01,,,0.0001,0.012201635167002678,261236
4408,-18.88,1987.59,16682,1147158,68,0.01,,,0.0001,0.013451232574880123,261789
4412,-18.89,1993.57,16687,1149091,68,0.01,,,0.0001,0.015139012597501278,262272
4416,-18.96,1999.08,16692,1151099,68,0.01,,,0.0001,0.009086770936846733,262774
4420,-18.93,2007.31,16696,1153031,69,0.01,,,0.0001,0.009801527485251427,263257
4424,-18.96,2018.75,16701,1155075,69,0.01,,,0.0001,0.009822159074246883,263768
4428,-18.94,2011.34,16706,1156994,69,0.01,,,0.0001,0.009245738387107849,264248
4432,-18.93,2017.35,16710,1158906,69,0.01,,,0.0001,0.006351826246827841,264726
4436,-18.91,2020.6,16715,1161000,69,0.01,,,0.0001,0.006365728564560413,265249
4440,-18.89,2031.74,16720,1163190,69,0.01,,,0.0001,0.012763923034071922,265797
4444,-18.95,2027.89,16726,1165232,69,0.01,,,0.0001,0.0074402992613613605,266307
4448,-18.91,2027.5,16731,1167320,69,0.01,,,0.0001,0.008766578510403633,266829
4452,-18.97,2029.67,16736,1169370,69,0.01,,,0.0001,0.012253881432116032,267342
4456,-18.94,2037.8,16741,1171467,69,0.01,,,0.0001,0.00806540995836258,267866
4460,-18.93,2050.25,16746,1173844,70,0.01,,,0.0001,0.011389223858714104,268460
4464,-18.96,2061.5,16751,1175998,70,0.01,,,0.0001,0.01172255352139473,268999
4468,-18.94,2057.51,16756,1178120,70,0.01,,,0.0001,0.007311936467885971,269529
4472,-18.83,2056.59,16761,1180206,70,0.01,,,0.0001,0.00993022695183754,270051
4476,-18.75,2066.26,16767,1182411,70,0.01,,,0.0001,0.014477942138910294,270602
4480,-18.72,2059.92,16771,1184277,70,0.01,,,0.0001,0.011191701516509056,271069
4484,-18.67,2064.54,16776,1186277,70,0.01,,,0.0001,0.01665421575307846,271569
4488,-18.56,2070.27,16782,1188320,70,0.01,,,0.0001,0.014770707115530968,272079
4492,-18.54,2069.49,16786,1190347,70,0.01,,,0.0001,0.011997691355645657,272586
4496,-18.47,2087.06,16792,1192624,71,0.01,,,0.0001,0.018825355917215347,273155
4500,-18.45,2102.5,16797,1194852,71,0.01,,,0.0001,0.016332417726516724,273712
4504,-18.35,2106.87,16803,1197103,71,0.01,,,0.0001,0.009438433684408665,274275
4508,-18.34,2106.26,16808,1199301,71,0.01,,,0.0001,0.012846056371927261,274825
,,,,1200000,,0.01,2138.0,-17.35,0.0001,0.016456061974167824,274999
4512,-18.31,2112.25,16828,1201385,71,0.01,,,0.0001,0.012585708871483803,275346
